id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
159,A,,material_7,material_8,9,5,12,5,3,17.301,12.284,18.002,18.253,11.152,18.635,10.27,16.555,20.365,10.751,14.404,17.365,19.074,14.93,735.7,0
160,A,116.02,material_7,material_8,9,5,12,3,3,19.001,10.577,16.872,16.496,10.936,17.498,11.861,15.855,,13.776,13.848,16.225,15.555,19.506,502.482,1
161,A,71.82,material_7,material_8,9,5,11,3,4,18.885,10.981,17.671,,,19.118,11.661,14.884,19.629,11.142,16.305,15.068,16.058,17.67,728.781,0
162,A,131.06,material_7,material_8,9,5,8,5,8,17.124,12.243,17.181,16.72,11.496,18.333,10.289,14.406,20.108,12.173,,,12.561,16.125,632.508,0
163,A,83.9,material_7,material_8,9,5,13,5,4,17.243,12.567,16.256,18.346,11.81,18.659,,17.666,,13.503,14.2,14.4,13.669,16.83,656.677,0
164,A,91.43,material_7,material_8,9,5,8,3,9,16.016,11.48,16.324,15.762,12.312,20.96,12.478,17.328,17.552,12.632,16.111,16.559,14.094,17.889,766.298,0
165,A,137.23,material_7,material_8,9,5,7,6,6,15.449,11.719,17.756,17.359,11.04,19.162,,19.621,21.348,11.278,15.042,17.999,10.937,18.454,728.067,0
166,A,160.78,material_7,material_8,9,5,11,4,3,19.542,11.077,18.014,17.162,12.915,18.806,12.338,15.251,19.717,11.905,,17.783,12.563,16.483,746.717,0
167,A,93.93,material_7,material_8,9,5,16,0,6,16.394,11.878,16.876,15.617,11.911,,11.856,17.105,21.642,14.804,17.285,14.521,10.828,16.646,671.04,0
168,A,171.51,material_7,material_8,9,5,6,3,9,18.673,11.855,17.783,17.318,12.253,19.321,12.547,15.479,19.733,11.992,13.384,,13.061,14.751,772.558,0
169,A,206.98,material_7,material_8,9,5,12,5,5,17.291,11.377,16.778,17.21,12.413,19.458,12.825,16.615,21.553,,13.976,17.978,15.121,18.468,717.094,0
170,A,128.26,material_7,material_8,9,5,9,8,6,17.595,13.037,18.311,17.564,12.755,19.194,10.471,15.367,,13.577,14.583,16.161,14.67,15.881,831.168,1
171,A,119.09,material_7,material_8,9,5,5,10,15,18.124,11.436,16.462,17.083,11.218,18.835,12.573,15.975,,11.081,15.265,15.884,14.979,,,0
172,A,129.5,material_7,material_8,9,5,11,5,6,16.606,9.811,18.88,17.735,11.349,18.585,10.402,16.636,20.1,,15.643,12.192,13.68,15.659,738.365,0
173,A,108.05,material_7,material_8,9,5,9,3,4,15.94,11.505,16.83,17.27,12.286,20.201,10.663,15.739,19.184,13.949,16.602,15.262,13.982,,778.878,0
174,A,94.35,material_7,material_8,9,5,4,1,9,16.489,10.266,17.365,19.183,13.516,,10.354,15.81,17.602,11.722,15.297,14.865,15.397,16.417,822.582,0
175,A,147.89,material_7,material_8,9,5,4,4,6,16.668,11.439,16.801,18.773,,18.898,,16.944,20.903,12.356,14.566,,16.006,15.978,,0
176,A,151.24,material_7,material_8,9,5,11,10,10,18.795,,16.997,17.448,13.182,18.754,11.683,16.045,17.773,12.689,15.468,16.262,15.139,19.099,689.958,0
177,A,104.93,material_7,material_8,9,5,11,7,4,19.579,12.247,16.841,17.907,11.606,19.281,,15.261,18.908,11.927,17.145,16.229,12.765,15.463,718.648,0
178,A,108.01,material_7,material_8,9,5,13,4,5,17.384,12.606,17.242,17.304,9.466,19.09,11.334,13.879,19.414,14.991,15.25,19.496,16.427,18.218,663.477,0
179,A,101.18,material_7,material_8,9,5,7,10,8,16.395,11.082,16.799,16.936,11.602,17.315,9.299,18.578,19.88,11.293,16.113,14.656,15.655,17.412,521.749,1
180,A,98.84,material_7,material_8,9,5,7,2,7,19.833,11.445,16.4,18.686,10.705,18.98,11.73,16.281,14.267,10.271,16.485,16.446,17.378,15.536,655.172,1
181,A,91.23,material_7,material_8,9,5,13,2,6,17.568,10.533,16.566,17.203,11.185,19.71,12.34,14.914,20.183,13.332,16.034,,14.14,14.921,680.639,0
182,A,77.65,material_7,material_8,9,5,4,7,6,18.057,13.216,16.852,,11.978,18.997,12.49,15.411,20.198,10.661,15.841,17.286,14.576,15.246,,0
183,A,159.84,material_7,material_8,9,5,10,2,1,19.026,12.342,16.963,16.66,11.683,18.91,13.64,16.419,,11.758,15.439,18.941,,16.065,666.8,0
184,A,109.78,material_7,material_8,9,5,8,1,6,17.912,11.744,17.201,15.71,12.761,18.405,11.197,16.589,20.831,12.676,16.475,16.536,15.032,15.04,635.718,1
185,A,124.44,material_7,material_8,9,5,12,4,5,17.763,10.68,17.392,17.807,12.686,20.532,11.213,,14.752,9.853,16.427,,16.814,14.473,849.294,0
186,A,208.5,material_7,material_8,9,5,6,2,8,17.749,12.82,16.876,17.219,10.592,20.434,11.226,16.777,23.093,15.719,16.333,14.356,18.036,20.117,775.19,1
187,A,,material_7,material_8,9,5,10,4,7,16.03,13.206,16.689,17.478,10.957,19.411,12.331,15.96,19.667,14.453,16.231,17.371,14.45,17.744,706.711,0
188,A,144.88,material_7,material_8,9,5,8,7,8,16.754,10.186,17.015,18.499,10.194,18.161,10.685,16.49,21.033,12.767,15.437,18.027,15.649,15.915,591.829,0
189,A,81.39,material_7,material_8,9,5,11,3,3,18.375,12.576,16.022,17.169,11.501,,11.288,14.066,,12.651,15.951,16.491,15.372,18.159,662.357,0
190,A,101.05,material_7,material_8,9,5,13,4,7,18.21,10.816,15.521,17.408,10.786,18.029,11.076,16.114,17.82,12.113,,16.423,15.082,19.194,487.878,0
191,A,149.94,material_7,material_8,9,5,10,1,3,16.741,11.343,18.732,16.888,11.285,18.864,10.608,15.867,19.386,13.205,14.14,16.277,14.024,16.337,750.113,1
192,A,112.65,material_7,material_8,9,5,9,2,3,16.746,11.454,18.193,16.567,12.483,18.35,11.425,17.025,19.818,13.876,15.596,17.12,12.433,13.117,701.45,0
193,A,79.38,material_7,material_8,9,5,5,2,8,17.546,11.152,17.554,17.338,11.092,18.635,8.856,17.948,17.741,13.861,14.635,15.506,14.957,15.926,666.867,0
194,A,76.97,material_7,material_8,9,5,13,2,4,18.75,11.982,18.582,17.786,11.95,18.919,,15.624,18.736,12.357,14.144,16.425,15.565,17.392,796.765,1
195,A,134.53,material_7,material_8,9,5,8,8,10,17.34,13.087,16.941,18.144,10.353,18.622,9.569,16.326,14.176,12.927,16.794,,14.975,20.725,660.68,1
196,A,92.11,material_7,material_8,9,5,9,9,11,18.129,10.699,15.568,18.267,11.518,19.301,13.251,16.453,17.376,12.67,16.164,17.327,11.218,15.242,628.397,0
197,A,148.95,material_7,material_8,9,5,5,5,7,19.431,11.758,18.265,17.957,11.981,18.652,12.38,16.922,18.729,13.464,16.03,16.982,13.313,,758.701,0
198,A,131.93,material_7,material_8,9,5,8,4,3,16.663,13.517,17.872,16.425,9.998,17.852,12.295,16.268,16.846,11.287,16.421,15.261,15.316,15.287,608.154,0
199,A,110.5,material_7,material_8,9,5,10,2,3,18.175,10.355,17.878,18.18,10.352,20.827,11.625,18.296,,12.936,16.391,14.29,12.892,17.834,847.562,1
200,A,119.16,material_7,material_8,9,5,6,6,4,17.308,,17.612,16.834,11.457,19.161,12.697,15.192,19.261,9.943,16.081,16.604,16.102,14.883,735.356,1
201,A,152.0,material_7,material_8,9,5,6,4,5,17.256,11.294,16.71,16.068,9.181,18.395,11.223,16.989,22.093,11.995,16.639,18.454,,12.531,517.311,0
202,A,122.71,material_7,material_8,9,5,6,2,11,16.986,12.069,18.357,17.029,9.774,18.047,11.937,15.16,21.921,11.497,13.421,13.783,14.679,19.306,640.362,0
203,A,91.62,material_7,material_8,9,5,14,1,6,16.953,11.133,15.306,17.062,11.797,,12.062,17.545,21.851,9.92,15.126,17.574,,14.616,558.086,0
204,A,134.16,material_7,material_8,9,5,6,10,9,17.036,10.168,18.671,17.693,12.618,18.32,11.605,14.747,20.866,,16.832,17.219,16.56,20.376,,0
205,A,109.37,material_7,material_8,9,5,6,3,5,17.741,12.134,16.748,18.032,10.603,20.127,11.386,17.227,19.5,13.446,13.663,17.043,11.871,14.305,,0
206,A,113.42,material_7,material_8,9,5,12,3,2,19.431,12.49,16.38,18.717,12.666,19.091,13.973,14.699,19.778,12.904,18.129,16.747,14.716,16.934,727.169,0
207,A,143.92,material_7,material_8,9,5,11,2,5,18.158,11.824,15.641,18.558,11.407,19.214,11.565,16.56,20.485,12.963,14.912,17.487,15.36,15.047,648.05,1
208,A,133.92,material_7,material_8,9,5,11,1,7,18.298,12.219,16.1,16.571,11.877,18.205,12.124,17.197,21.109,12.041,15.367,19.481,14.184,18.596,562.167,0
209,A,164.32,material_7,material_8,9,5,11,2,7,19.045,11.266,17.285,17.223,10.63,21.083,11.692,16.241,21.137,9.972,15.926,17.017,14.725,,828.282,1
210,A,114.99,material_7,material_8,9,5,6,9,7,17.576,12.933,15.978,18.618,12.998,17.886,12.96,14.407,18.847,12.726,15.062,15.19,15.482,17.523,623.131,0
211,A,106.15,material_7,material_8,9,5,8,8,11,16.776,12.521,15.268,16.91,10.656,18.771,12.143,15.462,19.449,12.895,16.716,14.856,12.982,13.568,537.914,1
212,A,109.88,material_7,material_8,9,5,16,6,9,18.825,12.259,18.222,17.077,12.008,18.118,12.393,15.738,20.117,13.102,15.805,17.827,14.612,16.7,699.081,0
213,A,135.88,material_7,material_8,9,5,6,7,9,18.643,12.938,16.749,17.272,11.969,18.078,9.77,17.085,19.325,14.158,15.944,15.296,12.262,13.802,,0
214,A,95.77,material_7,material_8,9,5,14,5,7,18.786,11.478,17.102,17.045,9.777,18.203,13.204,14.707,,10.998,14.769,18.401,13.452,15.685,569.983,0
215,A,109.25,material_7,material_8,9,5,6,6,2,17.367,11.394,16.411,18.032,11.087,18.8,10.476,16.117,20.293,11.813,15.511,16.611,18.235,17.545,633.474,0
216,A,94.7,material_7,material_8,9,5,16,0,5,16.809,12.167,18.114,17.908,,18.444,9.558,16.056,18.014,13.152,15.832,15.598,13.471,14.05,734.815,1
217,A,96.63,material_7,material_8,9,5,9,4,6,17.305,13.243,15.635,18.224,11.988,18.889,10.724,16.822,22.993,10.485,15.166,,,14.192,649.417,0
218,A,115.34,material_7,material_8,9,5,9,2,7,16.951,12.854,18.755,18.273,10.734,19.269,12.034,15.755,19.145,14.655,15.35,17.379,12.231,20.87,828.988,0
219,A,247.95,material_7,material_8,9,5,12,3,6,17.574,10.228,18.121,18.181,11.347,19.546,11.79,15.977,19.327,14.006,15.024,15.415,13.054,15.897,785.239,0
220,A,,material_7,material_8,9,5,9,7,6,18.159,13.377,16.23,17.134,11.982,19.301,12.933,16.122,19.643,14.371,15.592,14.938,12.046,14.986,689.35,0
221,A,131.24,material_7,material_8,9,5,9,8,7,19.164,11.506,16.013,17.151,11.002,18.67,12.007,,16.841,11.722,15.657,17.096,13.523,,574.909,1
222,A,125.09,material_7,material_8,9,5,7,5,6,18.453,12.31,16.394,,12.312,19.361,11.726,15.482,19.257,10.933,16.574,15.707,16.571,19.064,694.448,1
223,A,115.56,material_7,material_8,9,5,13,5,1,17.523,9.286,16.789,,13.04,19.911,9.63,15.333,19.88,11.109,15.194,18.955,14.584,16.533,,1
224,A,122.79,material_7,material_8,9,5,10,2,1,17.039,11.422,16.569,18.401,,18.396,12.989,14.496,19.046,11.527,15.54,15.323,14.327,15.808,652.401,0
225,A,216.47,material_7,material_8,9,5,9,4,9,16.795,12.803,17.814,18.561,11.779,20.324,11.203,16.372,19.501,10.843,15.881,17.423,15.174,15.706,888.199,0
226,A,112.72,material_7,material_8,9,5,10,4,5,16.7,11.779,17.31,18.495,12.106,17.603,11.465,15.888,18.201,12.064,15.876,14.753,13.837,18.086,638.426,0
227,A,194.94,material_7,material_8,9,5,12,2,4,17.276,10.83,16.442,17.298,11.365,18.528,11.871,,19.235,13.237,15.345,16.478,14.48,16.766,593.072,1
228,A,147.26,material_7,material_8,9,5,11,3,3,17.537,11.516,18.144,17.137,14.191,20.181,10.802,17.183,18.037,13.12,14.987,17.954,13.723,17.521,900.428,0
229,A,94.32,material_7,material_8,9,5,6,8,4,17.435,12.839,17.567,17.321,11.785,18.925,10.702,15.424,21.75,10.944,15.367,17.835,13.592,15.568,731.875,1
230,A,100.63,material_7,material_8,9,5,9,6,3,19.453,11.742,17.459,,11.603,20.27,12.668,16.781,20.087,13.72,,14.548,15.358,16.683,810.94,0
231,A,106.35,material_7,material_8,9,5,9,5,10,17.746,11.769,,17.016,11.396,19.706,10.033,,20.7,15.052,14.489,17.317,15.457,18.267,697.389,0
232,A,88.52,material_7,material_8,9,5,16,9,2,17.435,12.07,19.076,17.237,10.879,19.933,,16.295,19.248,13.062,13.304,16.274,14.412,16.747,863.2,0
233,A,170.48,material_7,material_8,9,5,12,12,9,16.897,11.759,17.771,19.314,12.134,20.842,10.33,14.898,20.132,11.611,14.801,15.393,16.452,20.071,,0
234,A,137.41,material_7,material_8,9,5,5,7,9,18.726,12.146,18.106,,10.675,19.604,11.76,16.544,19.427,10.708,14.524,16.564,14.701,15.579,760.512,1
235,A,142.18,material_7,material_8,9,5,13,4,6,17.401,12.738,16.478,17.936,10.904,19.492,10.922,17.751,19.022,12.286,,18.182,14.492,16.278,703.372,0
236,A,90.12,material_7,material_8,9,5,20,4,9,15.329,12.016,19.66,17.004,11.326,17.706,11.359,16.014,20.193,12.158,,16.623,18.441,16.433,731.632,0
237,A,139.59,material_7,material_8,9,5,13,2,2,19.46,10.677,17.175,17.354,10.057,,12.425,15.509,18.485,12.317,15.037,15.072,14.11,14.76,739.958,0
238,A,104.06,material_7,material_8,9,5,11,5,1,17.361,10.264,16.991,17.926,10.618,19.698,11.47,15.966,18.678,12.165,15.744,14.878,14.409,18.323,705.679,1
239,A,248.06,material_7,material_8,9,5,12,2,2,16.528,12.454,18.525,18.081,12.095,,,15.615,19.054,11.678,15.805,14.747,14.6,18.516,908.981,0
240,A,118.58,material_7,material_8,9,5,9,8,5,17.212,11.021,16.634,15.754,10.563,18.672,10.317,17.303,16.18,12.242,17.165,15.958,15.307,16.706,556.549,0
241,A,132.31,material_7,material_8,9,5,13,7,3,19.32,11.41,16.408,17.189,11.21,18.733,,15.998,17.807,11.488,14.727,15.085,13.488,18.939,608.452,1
242,A,137.51,material_7,material_8,9,5,18,2,7,16.069,13.106,17.354,18.041,9.298,17.927,12.531,16.254,21.77,14.717,16.637,16.333,16.447,19.464,603.882,0
243,A,106.0,material_7,material_8,9,5,4,2,8,18.482,11.941,16.979,18.529,11.72,20.087,11.156,15.343,,10.416,15.601,17.824,12.067,14.039,804.689,0
244,A,108.63,material_7,material_8,9,5,11,3,3,17.963,13.737,18.127,19.484,12.35,18.583,13.258,17.454,17.832,12.3,15.755,,,,,0
245,A,108.54,material_7,material_8,9,5,14,3,3,18.232,12.099,17.377,16.81,12.557,17.975,10.786,,18.631,9.199,16.415,14.774,15.0,16.707,641.112,0
246,A,156.25,material_7,material_8,9,5,16,4,3,19.152,12.194,17.27,17.914,10.166,20.292,9.273,14.075,,13.653,14.539,14.385,14.398,17.011,786.313,1
247,A,98.42,material_7,material_8,9,5,15,7,3,20.486,13.623,17.768,17.036,12.609,17.422,11.188,15.763,20.814,12.902,16.987,18.187,14.678,15.678,653.004,0
248,A,116.23,material_7,material_8,9,5,4,2,4,16.452,12.44,18.802,17.858,11.521,19.224,12.102,15.173,,12.578,15.894,18.425,13.815,18.525,830.798,0
249,A,134.09,material_7,material_8,9,5,8,6,10,16.539,12.226,15.988,18.071,10.448,20.301,11.655,15.217,20.033,13.572,16.264,17.226,13.98,16.706,722.19,0
250,A,108.06,material_7,material_8,9,5,4,2,7,18.347,13.057,18.188,17.548,11.201,17.685,12.354,16.47,19.47,13.666,15.935,15.085,13.389,16.191,667.417,0
251,A,81.7,material_7,material_8,9,5,8,4,5,16.583,11.783,17.017,16.804,13.449,18.643,10.335,16.774,18.639,9.496,17.029,14.136,14.309,18.254,,0
252,A,85.94,material_7,material_8,9,5,11,3,1,17.25,11.881,17.602,18.482,12.585,17.03,10.157,16.138,19.883,10.396,14.272,17.546,13.866,,624.231,0
253,A,107.82,material_7,material_8,9,5,8,8,7,17.924,12.831,16.446,15.481,11.887,19.578,11.762,17.361,20.177,12.62,14.836,17.077,15.624,15.282,,0
254,A,91.77,material_7,material_8,9,5,13,1,3,18.211,12.026,18.217,16.462,10.619,20.337,11.835,17.654,20.194,10.463,15.691,18.037,13.91,14.864,815.936,1
255,A,161.28,material_7,material_8,9,5,11,2,5,18.102,12.111,16.925,15.735,11.222,20.672,9.819,16.503,20.929,12.151,16.212,17.646,15.247,18.912,760.454,0
256,A,122.24,material_7,material_8,9,5,14,4,4,17.162,11.022,15.795,18.06,10.465,18.828,11.523,15.086,20.691,11.839,16.094,13.581,14.289,16.564,578.133,0
257,A,120.74,material_7,material_8,9,5,14,4,7,17.536,11.943,18.967,18.722,12.383,18.531,12.573,15.401,18.624,12.144,16.078,18.379,13.016,15.098,824.306,1
258,A,90.6,material_7,material_8,9,5,9,4,7,19.163,11.593,17.279,17.479,10.935,18.807,10.922,14.651,17.587,11.441,16.128,,15.783,16.659,,0
259,A,141.75,material_7,material_8,9,5,5,1,4,16.842,11.364,17.793,17.073,12.305,19.243,11.07,16.937,21.669,,16.592,17.315,19.113,18.622,754.298,0
260,A,109.56,material_7,material_8,9,5,9,3,2,18.515,11.921,16.7,18.885,9.906,16.885,10.684,15.367,,12.091,13.87,,13.04,18.806,503.502,0
261,A,92.1,material_7,material_8,9,5,6,3,4,19.021,10.861,16.379,16.268,12.073,18.379,11.61,15.899,20.041,13.491,16.225,17.125,16.52,16.057,568.726,0
262,A,100.89,material_7,material_8,9,5,13,3,7,18.742,12.338,16.509,17.05,11.781,19.534,11.56,15.985,17.21,11.957,16.387,16.311,,16.917,700.908,0
263,A,243.52,material_7,material_8,9,5,6,3,2,17.025,12.836,15.646,17.757,10.033,20.645,11.93,16.266,18.68,11.421,16.561,15.124,14.597,,717.75,0
264,A,101.78,material_7,material_8,9,5,3,7,9,19.326,11.227,17.027,17.666,12.42,19.296,9.987,16.297,22.166,12.142,16.752,11.345,12.409,15.909,729.157,1
265,A,94.35,material_7,material_8,9,5,14,3,4,17.867,11.942,17.617,15.833,10.952,20.04,12.393,15.854,,11.629,16.373,13.566,14.547,18.014,747.727,0
266,A,169.99,material_7,material_8,9,5,7,4,6,18.689,11.128,,17.483,10.823,19.343,11.359,15.124,21.07,12.359,15.589,17.168,13.897,14.55,691.056,1
267,A,150.66,material_7,material_8,9,5,14,3,2,17.435,11.81,17.773,17.774,11.671,18.369,11.976,15.266,20.697,14.1,15.357,13.824,13.377,15.559,695.086,0
268,A,111.76,material_7,material_8,9,5,14,6,2,17.263,14.422,16.251,16.512,,17.373,12.347,18.116,20.275,13.772,17.303,,11.78,14.767,567.805,1
269,A,181.52,material_7,material_8,9,5,1,8,9,17.051,,15.803,16.349,11.023,19.599,13.038,15.876,,12.673,16.457,14.043,12.183,16.064,614.705,1
270,A,79.24,material_7,material_8,9,5,11,2,5,17.55,11.636,14.688,16.285,10.617,18.779,,16.317,19.324,,15.371,16.323,12.936,16.555,473.322,0
271,A,,material_7,material_8,9,5,14,1,3,,10.674,16.327,18.252,11.555,18.805,13.713,15.945,20.212,12.677,18.007,17.672,,14.497,635.575,0
272,A,75.28,material_7,material_8,9,5,14,6,4,17.71,11.209,16.622,17.495,11.15,16.386,12.278,,21.564,11.562,14.573,15.066,16.375,17.611,,0
273,A,180.69,material_7,material_8,9,5,7,1,2,16.544,14.515,,18.333,12.371,20.379,12.362,14.691,18.601,13.047,15.814,,,14.39,896.555,0
274,A,122.83,material_7,material_8,9,5,21,5,7,17.369,12.345,15.368,16.529,9.769,18.491,11.217,14.432,20.147,11.299,15.321,13.12,14.145,15.362,487.972,0
275,A,257.82,material_7,material_8,9,5,6,10,11,18.594,11.568,16.331,17.984,11.56,19.361,,17.488,18.558,13.015,,14.503,13.799,17.257,684.967,0
276,A,138.65,material_7,material_8,9,5,5,8,12,17.533,12.506,17.959,16.908,10.772,20.032,12.498,16.219,17.144,13.748,15.558,15.603,15.181,16.721,799.795,0
277,A,139.25,material_7,material_8,9,5,17,1,1,16.325,11.271,17.795,17.486,11.713,,11.207,,19.287,11.778,15.59,17.147,15.987,17.368,738.951,1
278,A,87.19,material_7,material_8,9,5,5,0,5,19.191,10.979,16.398,19.121,11.301,19.231,11.326,15.416,21.583,12.349,15.204,14.932,14.361,16.847,694.062,0
279,A,85.81,material_7,material_8,9,5,10,2,6,17.472,13.61,17.578,15.972,9.678,18.376,11.074,12.847,18.899,11.035,16.375,17.631,13.536,15.531,612.178,0
280,A,104.88,material_7,material_8,9,5,4,4,7,17.969,11.304,16.866,16.769,12.597,17.168,13.592,16.704,17.557,12.568,14.221,16.964,14.725,18.266,537.684,1
281,A,156.99,material_7,material_8,9,5,4,5,6,17.731,12.562,18.272,16.447,11.286,18.528,11.495,16.8,21.425,12.306,15.9,16.74,18.727,16.858,702.772,0
282,A,89.0,material_7,material_8,9,5,8,4,10,17.136,,17.66,19.244,13.155,18.269,10.975,17.362,17.121,13.33,16.433,,14.725,18.17,759.313,0
283,A,60.19,material_7,material_8,9,5,14,4,1,18.128,10.558,18.325,18.224,10.664,19.811,12.383,15.357,18.115,12.45,15.673,15.517,14.44,15.922,808.408,0
284,A,153.93,material_7,material_8,9,5,17,4,7,16.207,10.079,18.944,19.847,11.972,17.266,11.937,14.331,19.014,13.497,15.426,17.267,13.0,15.305,717.452,1
285,A,156.54,material_7,material_8,9,5,7,1,6,17.923,10.108,16.856,17.622,11.846,17.612,12.421,16.452,,10.863,,16.927,16.087,16.167,557.33,1
286,A,91.75,material_7,material_8,9,5,7,6,4,18.483,10.864,17.802,18.832,11.86,21.013,11.244,17.82,17.38,11.448,15.751,15.154,14.98,15.337,920.59,0
287,A,,material_7,material_8,9,5,14,1,7,16.844,12.068,17.603,18.247,10.237,20.16,11.944,16.621,19.287,10.777,14.752,17.368,13.811,15.118,804.161,0
288,A,165.67,material_7,material_8,9,5,8,1,2,16.915,11.882,18.047,16.05,12.253,19.618,11.761,18.066,21.28,11.909,16.669,15.957,13.812,16.802,777.795,0
289,A,167.96,material_7,material_8,9,5,7,9,8,19.465,13.458,17.535,,11.841,19.279,12.729,15.817,19.114,13.224,14.703,12.284,13.014,16.53,774.038,0
290,A,75.57,material_7,material_8,9,5,8,7,8,18.885,11.22,16.528,17.9,11.426,19.421,10.757,16.82,19.012,9.78,16.055,15.8,16.593,15.885,690.747,0
291,A,121.42,material_7,material_8,9,5,7,10,12,17.175,12.622,16.505,17.806,11.938,17.941,12.762,15.683,19.803,10.288,15.786,15.265,15.994,17.69,606.976,0
292,A,95.07,material_7,material_8,9,5,17,4,7,17.642,,18.933,17.226,11.679,18.378,12.425,16.264,20.023,13.585,15.88,17.005,13.763,15.332,728.717,1
293,A,157.44,material_7,material_8,9,5,9,1,2,17.381,11.594,16.774,17.268,10.645,18.133,12.72,16.375,19.336,13.204,16.881,16.975,14.309,18.149,574.172,0
294,A,122.06,material_7,material_8,9,5,3,2,5,18.046,10.453,17.096,14.547,10.364,19.2,12.836,16.743,21.321,12.716,15.417,17.223,12.009,16.688,580.583,0
295,A,83.46,material_7,material_8,9,5,11,2,5,17.696,12.117,17.969,17.566,,17.692,10.783,15.645,21.247,12.439,15.741,17.225,14.964,16.66,620.03,1
296,A,122.23,material_7,material_8,9,5,5,2,9,17.413,12.352,16.436,18.643,11.168,19.532,11.574,14.37,19.347,12.283,15.135,14.532,,,724.591,0
297,A,140.87,material_7,material_8,9,5,10,2,3,18.398,12.676,16.597,,13.131,20.82,9.819,17.267,20.741,12.626,17.008,17.748,16.31,18.751,833.975,1
298,A,75.29,material_7,material_8,9,5,6,11,4,19.409,14.137,17.343,17.719,10.382,,11.771,17.335,16.515,12.067,15.671,15.069,15.859,14.494,667.1,0
299,A,79.64,material_7,material_8,9,5,10,2,2,18.838,9.072,16.722,,12.554,18.192,11.753,15.943,20.759,12.06,16.4,18.232,14.389,16.318,610.391,0
300,A,96.88,material_7,material_8,9,5,4,5,7,18.728,12.437,18.017,17.981,11.974,17.773,,16.448,20.443,13.252,14.288,16.689,15.067,15.016,686.828,0
301,A,107.94,material_7,material_8,9,5,5,8,7,17.295,12.214,15.623,16.481,12.413,17.772,11.025,16.45,18.549,8.495,14.546,17.642,17.95,17.943,510.736,0
302,A,99.87,material_7,material_8,9,5,10,7,4,18.249,10.118,17.152,,11.408,18.025,11.744,16.168,22.123,11.92,,14.356,15.77,17.385,601.691,0
303,A,68.97,material_7,material_8,9,5,13,5,4,19.522,12.178,15.152,18.684,12.999,19.08,10.679,15.794,19.833,10.498,15.557,18.551,13.077,15.549,657.081,0
304,A,74.47,material_7,material_8,9,5,17,4,2,19.63,10.548,16.907,18.193,,19.188,10.391,15.698,17.474,,15.544,14.91,13.41,18.573,669.769,1
305,A,116.36,material_7,material_8,9,5,7,5,6,17.872,10.383,17.975,16.166,12.29,17.232,11.795,17.595,18.016,13.697,16.727,17.205,13.768,17.943,571.18,0
