Sexo,Peso,Altura
Mujer,69,172
Mujer,72,172
Mujer,43,147
Mujer,52,156
Mujer,68,159
Mujer,62,160
Mujer,57,162
Mujer,65,158
Mujer,65,163
Mujer,75,167
Mujer,64,169
Mujer,55,157
Mujer,62,156
Mujer,51,154
Mujer,49,153
Mujer,54,152
Mujer,44,144
Mujer,58,155
Mujer,49,151
Mujer,78,176
Mujer,61,170
Mujer,43,148
Mujer,53,154
Mujer,57,157
Mujer,73,169
Mujer,59,155
Mujer,61,159
Mujer,71,168
Mujer,72,166
Mujer,45,154
Mujer,54,160
Mujer,74,166
Mujer,41,149
Mujer,59,161
Mujer,68,169
Mujer,63,165
Mujer,53,152
Mujer,58,157
Mujer,78,174
Mujer,78,170
Mujer,57,158
Mujer,57,154
Mujer,54,149
Mujer,62,164
Mujer,88,179
Mujer,63,168
Mujer,61,159
Mujer,53,153
Mujer,64,164
Mujer,64,156
Mujer,67,164
Mujer,67,160
Mujer,55,163
Mujer,67,156
Mujer,48,152
Mujer,41,150
Mujer,61,170
Mujer,64,160
Mujer,67,166
Mujer,65,160
Mujer,61,160
Mujer,69,165
Mujer,57,153
Mujer,72,173
Mujer,64,164
Mujer,64,166
Mujer,59,159
Mujer,73,170
Mujer,45,155
Mujer,60,165
Mujer,58,165
Mujer,62,165
Mujer,70,164
Mujer,53,152
Mujer,71,176
Mujer,57,146
Mujer,58,156
Mujer,47,146
Mujer,65,167
Mujer,54,159
Mujer,75,175
Mujer,66,162
Mujer,58,151
Mujer,68,163
Mujer,72,167
Mujer,55,157
Mujer,55,159
Mujer,51,154
Mujer,52,154
Mujer,52,152
Mujer,43,148
Mujer,67,163
Mujer,51,154
Mujer,68,168
Mujer,65,166
Mujer,58,156
Mujer,68,161
Mujer,56,157
Mujer,61,162
Mujer,67,164
Mujer,61,161
Mujer,50,159
Mujer,56,159
Mujer,56,159
Mujer,50,150
Mujer,57,163
Mujer,58,154
Mujer,61,161
Mujer,46,151
Mujer,58,161
Mujer,77,173
Mujer,72,169
Mujer,66,169
Mujer,62,165
Mujer,80,176
Mujer,59,160
Mujer,52,154
Mujer,46,150
Mujer,51,152
Mujer,54,159
Mujer,55,156
Mujer,74,171
Mujer,63,164
Mujer,55,158
Mujer,68,169
Mujer,50,157
Mujer,61,165
Mujer,70,172
Mujer,75,162
Mujer,48,155
Mujer,62,168
Mujer,60,162
Mujer,53,160
Mujer,46,147
Mujer,54,160
Mujer,49,150
Mujer,57,160
Mujer,59,161
Mujer,61,157
Mujer,59,160
Mujer,69,165
Mujer,75,174
Mujer,59,160
Mujer,56,160
Mujer,59,162
Mujer,48,147
Mujer,39,146
Mujer,63,166
Mujer,55,157
Mujer,52,159
Mujer,63,161
Mujer,57,152
Mujer,71,171
Mujer,38,148
Mujer,54,154
Mujer,64,170
Mujer,48,153
Mujer,55,156
Mujer,57,158
Mujer,52,157
Mujer,52,154
Mujer,73,168
Mujer,50,154
Mujer,50,153
Mujer,69,168
Mujer,63,163
Mujer,64,161
Mujer,59,158
Mujer,56,159
Mujer,60,163
Mujer,60,164
Mujer,65,160
Mujer,55,159
Mujer,66,161
Mujer,67,162
Mujer,62,163
Mujer,61,160
Mujer,63,163
Mujer,62,164
Mujer,71,170
Mujer,57,162
Mujer,62,160
Mujer,46,150
Mujer,60,159
Mujer,52,153
Mujer,51,156
Mujer,48,154
Mujer,55,164
Mujer,54,153
Mujer,66,163
Mujer,73,164
Mujer,46,152
Mujer,62,165
Mujer,58,162
Mujer,64,160
Mujer,67,167
Mujer,73,168
Mujer,54,159
Mujer,64,167
Mujer,62,154
Mujer,67,162
Mujer,71,169
Mujer,60,168
Mujer,71,167
Mujer,47,151
Mujer,65,162
Mujer,50,151
Mujer,64,159
Mujer,56,167
Mujer,63,160
Mujer,72,169
Mujer,65,163
Mujer,49,156
Mujer,73,171
Mujer,52,160
Mujer,56,155
Mujer,60,163
Mujer,80,177
Mujer,69,173
Mujer,77,171
Mujer,74,162
Mujer,55,158
Mujer,65,161
Mujer,58,160
Mujer,63,166
Mujer,68,167
Mujer,76,168
Mujer,62,166
Mujer,61,159
Mujer,62,161
Mujer,49,154
Mujer,51,161
Mujer,66,161
Mujer,52,157
Mujer,57,163
Mujer,69,162
Mujer,52,158
Mujer,60,161
Mujer,60,162
Mujer,50,162
Mujer,60,159
Mujer,66,168
Mujer,62,162
Mujer,70,161
Mujer,62,164
Mujer,69,168
Mujer,53,158
Mujer,67,166
Mujer,50,155
Mujer,59,163
Mujer,62,159
Mujer,52,154
Mujer,53,159
Mujer,57,158
Mujer,76,168
Mujer,61,161
Mujer,70,167
Mujer,58,161
Mujer,49,151
Mujer,58,161
Mujer,50,153
Mujer,74,172
Mujer,53,152
Mujer,63,163
Mujer,59,163
Mujer,53,154
Mujer,54,157
Mujer,49,152
Mujer,45,151
Mujer,64,162
Mujer,63,163
Mujer,61,162
Mujer,69,158
Mujer,62,158
Mujer,52,151
Mujer,61,166
Mujer,71,168
Mujer,57,160
Mujer,46,159
Mujer,69,173
Mujer,49,159
Mujer,73,163
Mujer,57,157
Mujer,64,159
Mujer,62,160
Mujer,51,148
Mujer,82,176
Mujer,71,171
Mujer,58,159
Mujer,52,153
Mujer,68,170
Mujer,82,176
Mujer,56,153
Mujer,52,158
Mujer,64,158
Mujer,63,152
Mujer,66,166
Mujer,59,155
Mujer,57,152
Mujer,52,156
Mujer,68,174
Mujer,71,172
Mujer,54,153
Mujer,64,157
Mujer,45,152
Mujer,70,168
Mujer,62,167
Mujer,55,161
Mujer,60,157
Mujer,66,170
Mujer,51,159
Mujer,48,148
Mujer,66,169
Mujer,68,165
Mujer,55,161
Mujer,61,160
Mujer,60,161
Mujer,68,167
Mujer,64,163
Mujer,67,170
Mujer,58,165
Mujer,63,158
Mujer,74,173
Mujer,61,156
Mujer,59,160
Mujer,60,158
Mujer,61,166
Mujer,62,163
Mujer,70,165
Mujer,53,157
Mujer,61,164
Mujer,69,168
Mujer,58,161
Mujer,55,157
Mujer,64,161
Mujer,62,162
Mujer,61,161
Mujer,68,168
Mujer,50,158
Mujer,75,174
Mujer,62,165
Mujer,49,151
Mujer,54,154
Mujer,47,150
Mujer,52,156
Mujer,58,158
Mujer,59,167
Mujer,59,163
Mujer,56,156
Mujer,60,156
Mujer,62,165
Mujer,54,164
Mujer,65,163
Mujer,56,156
Mujer,62,159
Mujer,50,152
Mujer,64,169
Mujer,59,162
Mujer,58,152
Mujer,64,163
Mujer,66,164
Mujer,65,161
Mujer,57,157
Mujer,60,157
Mujer,69,164
Mujer,62,159
Mujer,51,148
Mujer,65,166
Mujer,60,158
Mujer,54,152
Mujer,65,164
Mujer,71,164
Mujer,56,154
Mujer,58,162
Mujer,82,172
Mujer,52,159
Mujer,52,154
Mujer,55,160
Mujer,70,170
Mujer,53,148
Mujer,77,172
Mujer,60,152
Mujer,66,162
Mujer,74,176
Mujer,63,166
Mujer,69,168
Mujer,61,164
Mujer,64,159
Mujer,48,144
Mujer,51,156
Mujer,69,172
Mujer,70,165
Mujer,54,160
Mujer,60,161
Mujer,56,152
Mujer,71,171
Mujer,58,161
Mujer,65,161
Mujer,59,162
Mujer,66,159
Mujer,51,148
Mujer,52,157
Mujer,67,165
Mujer,61,163
Mujer,60,157
Mujer,53,153
Mujer,44,143
Mujer,60,158
Mujer,68,165
Mujer,52,157
Mujer,32,138
Mujer,49,141
Mujer,59,158
Mujer,57,158
Mujer,64,158
Mujer,44,152
Mujer,61,156
Mujer,74,171
Mujer,80,174
Mujer,46,153
Mujer,65,162
Mujer,65,166
Mujer,49,152
Mujer,53,159
Mujer,66,169
Mujer,50,159
Mujer,63,166
Mujer,56,156
Mujer,71,171
Mujer,53,156
Mujer,67,162
Mujer,69,168
Mujer,73,173
Mujer,73,169
Mujer,67,163
Mujer,73,170
Mujer,48,157
Mujer,53,156
Mujer,46,157
Mujer,57,163
Mujer,75,175
Mujer,62,161
Mujer,68,167
Mujer,63,160
Mujer,67,168
Mujer,76,174
Mujer,69,164
Mujer,69,164
Mujer,69,166
Mujer,65,168
Mujer,71,165
Mujer,69,167
Mujer,67,169
Mujer,59,157
Mujer,72,167
Mujer,72,170
Mujer,40,144
Mujer,71,162
Mujer,63,160
Mujer,41,147
Mujer,58,159
Mujer,66,170
Mujer,74,175
Mujer,59,158
Mujer,72,164
Mujer,55,158
Mujer,83,179
Mujer,63,166
Mujer,60,160
Mujer,72,168
Mujer,60,168
Mujer,54,160
Mujer,53,163
Mujer,85,177
Mujer,72,177
Mujer,50,157
Mujer,71,163
Mujer,57,158
Mujer,56,163
Mujer,56,159
Mujer,55,158
Mujer,60,160
Mujer,59,157
Mujer,52,150
Mujer,68,168
Mujer,67,165
Mujer,59,154
Mujer,56,159
Mujer,48,154
Mujer,80,174
Mujer,65,161
Mujer,66,163
Mujer,69,163
Mujer,43,144
Mujer,68,170
Mujer,83,175
Mujer,45,151
Mujer,59,163
Mujer,62,156
Mujer,63,160
Mujer,45,147
Mujer,64,169
Mujer,63,170
Mujer,62,167
Mujer,67,164
Mujer,61,167
Mujer,65,166
Mujer,51,153
Mujer,59,159
Mujer,76,167
Mujer,60,163
Mujer,67,163
Mujer,62,162
Mujer,55,159
Mujer,61,161
Mujer,54,155
Mujer,54,164
Mujer,57,162
Mujer,47,150
Mujer,65,167
Mujer,66,164
Mujer,50,153
Mujer,74,169
Mujer,60,159
Mujer,50,152
Mujer,58,160
Mujer,53,160
Mujer,74,170
Mujer,59,152
Mujer,69,175
Mujer,69,157
Mujer,78,172
Mujer,56,157
Mujer,55,157
Mujer,60,164
Mujer,72,162
Mujer,63,162
Mujer,65,160
Mujer,65,160
Mujer,48,156
Mujer,70,165
Mujer,53,157
Mujer,65,168
Mujer,64,168
Mujer,59,161
Mujer,67,165
Mujer,59,165
Mujer,70,171
Mujer,58,159
Mujer,55,157
Mujer,64,166
Mujer,79,174
Mujer,72,173
Mujer,44,152
Mujer,54,156
Mujer,75,171
Mujer,53,161
Mujer,54,167
Mujer,61,159
Mujer,62,162
Mujer,61,164
Mujer,53,158
Mujer,46,151
Mujer,67,162
Mujer,65,165
Mujer,61,167
Mujer,50,155
Mujer,47,145
Mujer,65,165
Mujer,62,158
Mujer,58,151
Mujer,67,168
Mujer,55,154
Mujer,53,158
Mujer,70,165
Mujer,58,161
Mujer,41,149
Mujer,63,151
Mujer,66,163
Mujer,58,159
Mujer,55,163
Mujer,58,166
Mujer,67,158
Mujer,62,165
Mujer,65,160
Mujer,71,175
Mujer,60,161
Mujer,62,165
Mujer,52,153
Mujer,60,160
Mujer,53,156
Mujer,46,148
Mujer,71,169
Mujer,58,148
Mujer,65,160
Mujer,77,176
Mujer,55,158
Mujer,42,160
Mujer,54,160
Mujer,70,167
Mujer,56,163
Mujer,59,162
Mujer,59,162
Mujer,77,176
Mujer,76,171
Mujer,57,159
Mujer,56,159
Mujer,70,168
Mujer,65,161
Mujer,70,166
Mujer,52,152
Mujer,50,158
Mujer,60,154
Mujer,57,162
Mujer,55,158
Mujer,67,163
Mujer,57,153
Mujer,49,156
Mujer,63,163
Mujer,56,152
Mujer,40,142
Mujer,71,171
Mujer,52,159
Mujer,47,151
Mujer,64,167
Mujer,49,151
Mujer,74,171
Mujer,49,154
Mujer,56,156
Mujer,60,161
Mujer,63,155
Mujer,66,162
Mujer,70,176
Mujer,55,156
Mujer,59,164
Mujer,64,168
Mujer,60,162
Mujer,59,157
Mujer,58,161
Mujer,59,162
Mujer,54,153
Mujer,71,167
Mujer,69,173
Mujer,53,164
Mujer,56,161
Mujer,53,147
Mujer,61,160
Mujer,59,159
Mujer,72,167
Mujer,61,153
Mujer,56,163
Mujer,68,163
Mujer,55,157
Mujer,57,159
Mujer,50,155
Mujer,58,161
Mujer,43,145
Mujer,61,159
Mujer,68,168
Mujer,52,151
Mujer,53,162
Mujer,70,159
Mujer,59,160
Mujer,64,168
Mujer,67,165
Mujer,45,150
Mujer,74,174
Mujer,62,163
Mujer,57,160
Mujer,72,170
Mujer,63,159
Mujer,70,168
Mujer,55,152
Mujer,60,159
Mujer,73,171
Mujer,64,164
Mujer,54,157
Mujer,57,160
Mujer,65,168
Mujer,58,152
Mujer,64,160
Mujer,80,175
Mujer,62,168
Mujer,54,155
Mujer,48,153
Mujer,63,160
Mujer,54,161
Mujer,52,157
Mujer,71,169
Mujer,60,163
Mujer,54,154
Mujer,61,161
Mujer,55,155
Mujer,52,160
Mujer,47,142
Mujer,57,160
Mujer,63,160
Mujer,66,169
Mujer,72,164
Mujer,61,163
Mujer,81,176
Mujer,50,155
Mujer,72,167
Mujer,79,173
Mujer,55,152
Mujer,56,158
Mujer,68,166
Mujer,79,171
Mujer,58,163
Mujer,56,154
Mujer,50,157
Mujer,58,150
Mujer,50,159
Mujer,64,165
Mujer,51,156
Mujer,46,148
Mujer,80,176
Mujer,72,171
Mujer,61,157
Mujer,61,158
Mujer,51,154
Mujer,66,168
Mujer,44,147
Mujer,65,166
Mujer,67,168
Mujer,65,161
Mujer,62,158
Mujer,72,166
Mujer,56,161
Mujer,56,155
Mujer,66,162
Mujer,45,150
Mujer,67,166
Mujer,46,146
Mujer,52,149
Mujer,64,168
Mujer,62,162
Mujer,70,164
Mujer,64,165
Mujer,51,154
Mujer,58,158
Mujer,50,150
Mujer,42,148
Mujer,65,160
Mujer,55,158
Mujer,76,163
Mujer,63,159
Mujer,56,159
Mujer,56,151
Mujer,61,159
Mujer,40,147
Mujer,61,166
Mujer,44,154
Mujer,62,160
Mujer,56,161
Mujer,61,160
Mujer,79,175
Mujer,69,165
Mujer,49,159
Mujer,62,162
Mujer,56,161
Mujer,63,165
Mujer,58,162
Mujer,71,173
Mujer,45,155
Mujer,62,163
Mujer,82,176
Mujer,60,161
Mujer,35,144
Mujer,60,162
Mujer,54,149
Mujer,74,168
Mujer,60,160
Mujer,60,161
Mujer,58,158
Mujer,56,157
Mujer,55,161
Mujer,54,154
Mujer,60,161
Mujer,53,156
Mujer,55,159
Mujer,62,163
Mujer,71,167
Mujer,54,162
Mujer,49,155
Mujer,48,150
Mujer,64,159
Mujer,51,157
Mujer,59,157
Mujer,47,147
Mujer,66,171
Mujer,54,157
Mujer,72,166
Mujer,58,159
Mujer,73,163
Mujer,59,161
Mujer,65,162
Mujer,55,159
Mujer,50,157
Mujer,58,159
Mujer,51,153
Mujer,64,157
Mujer,73,168
Mujer,56,156
Mujer,64,158
Mujer,54,157
Mujer,55,157
Mujer,62,164
Mujer,50,149
Mujer,61,161
Mujer,56,158
Mujer,70,167
Mujer,64,165
Mujer,55,169
Mujer,51,155
Mujer,55,161
Mujer,65,164
Mujer,82,176
Mujer,48,158
Mujer,57,162
Mujer,79,171
Mujer,69,170
Mujer,60,153
Mujer,64,157
Mujer,66,168
Mujer,77,173
Mujer,65,173
Mujer,49,155
Mujer,66,161
Mujer,67,168
Mujer,65,167
Mujer,75,164
Mujer,72,171
Mujer,51,156
Mujer,61,165
Mujer,59,153
Mujer,57,161
Mujer,52,157
Mujer,60,161
Mujer,52,152
Mujer,63,163
Mujer,62,163
Mujer,49,153
Mujer,60,162
Mujer,61,161
Mujer,47,155
Mujer,69,163
Mujer,56,157
Mujer,65,157
Mujer,46,152
Mujer,61,161
Mujer,64,165
Mujer,60,158
Mujer,46,152
Mujer,62,164
Mujer,67,156
Mujer,70,163
Mujer,54,156
Mujer,61,164
Mujer,60,163
Mujer,81,174
Mujer,66,163
Mujer,66,161
Mujer,62,165
Mujer,62,168
Mujer,53,156
Mujer,69,164
Mujer,53,154
Mujer,74,176
Mujer,71,168
Mujer,65,166
Mujer,49,150
Mujer,64,165
Mujer,52,153
Mujer,72,163
Mujer,49,150
Mujer,62,164
Mujer,56,166
Mujer,64,170
Mujer,61,161
Mujer,40,146
Mujer,79,174
Mujer,68,167
Mujer,55,163
Mujer,68,169
Mujer,70,169
Mujer,73,169
Mujer,63,162
Mujer,42,145
Mujer,57,169
Mujer,54,154
Mujer,76,171
Mujer,53,160
Mujer,47,152
Mujer,57,156
Mujer,66,167
Mujer,66,167
Mujer,52,157
Mujer,63,170
Mujer,56,157
Mujer,57,153
Mujer,63,165
Mujer,60,156
Mujer,78,172
Mujer,65,164
Mujer,68,165
Mujer,68,165
Mujer,68,165
Mujer,72,173
Mujer,58,168
Mujer,51,146
Mujer,59,160
Mujer,57,151
Mujer,52,147
Mujer,44,147
Mujer,49,149
Mujer,64,166
Mujer,66,165
Mujer,52,160
Mujer,62,166
Mujer,69,168
Mujer,59,161
Mujer,48,151
Mujer,67,162
Mujer,51,158
Mujer,62,162
Mujer,63,164
Mujer,61,158
Mujer,61,155
Mujer,62,160
Mujer,65,161
Mujer,49,152
Mujer,77,172
Mujer,66,160
Mujer,66,161
Mujer,52,159
Mujer,54,159
Mujer,53,161
Mujer,57,160
Mujer,59,148
Mujer,72,165
Mujer,65,162
Mujer,65,166
Mujer,56,165
Mujer,68,163
Mujer,56,153
Mujer,69,164
Mujer,74,170
Mujer,80,183
Mujer,79,165
Mujer,49,154
Mujer,61,156
Mujer,77,166
Mujer,60,162
Mujer,65,163
Mujer,60,156
Mujer,58,162
Mujer,48,149
Mujer,66,164
Mujer,68,166
Mujer,58,157
Mujer,45,144
Mujer,46,150
Mujer,57,161
Mujer,50,154
Mujer,58,159
Mujer,73,177
Mujer,74,168
Mujer,51,155
Mujer,67,168
Mujer,65,171
Mujer,73,163
Mujer,57,161
Mujer,67,168
Mujer,53,158
Mujer,66,162
Mujer,54,161
Mujer,60,165
Mujer,51,157
Mujer,54,162
Mujer,71,167
Mujer,71,166
Mujer,56,150
Mujer,59,165
Mujer,57,159
Mujer,71,165
Mujer,52,153
Mujer,48,150
Mujer,63,162
Mujer,56,158
Mujer,69,166
Mujer,61,163
Mujer,71,172
Mujer,65,161
Mujer,48,154
Mujer,52,155
Mujer,53,160
Mujer,68,173
Mujer,56,154
Mujer,44,146
Mujer,54,149
Mujer,45,159
Mujer,69,164
Mujer,58,160
Mujer,65,170
Mujer,48,155
Mujer,70,169
Mujer,66,162
Mujer,61,160
Mujer,52,156
Mujer,66,168
Mujer,53,156
Mujer,51,154
Mujer,59,158
Mujer,76,171
Mujer,72,171
Mujer,64,166
Mujer,57,163
Mujer,69,170
Mujer,65,164
Mujer,63,167
Mujer,60,156
Mujer,56,165
Mujer,63,160
Mujer,55,156
Mujer,62,163
Mujer,57,168
Mujer,57,159
Mujer,63,158
Mujer,64,157
Mujer,56,160
Mujer,68,161
Mujer,55,162
Mujer,48,149
Mujer,66,166
Mujer,58,160
Mujer,57,160
Mujer,57,157
Mujer,51,155
Mujer,65,164
Mujer,65,169
Mujer,60,157
Mujer,64,160
Mujer,67,171
Mujer,54,159
Mujer,78,172
Mujer,64,160
Mujer,55,162
Mujer,42,144
Mujer,74,173
Mujer,66,158
Mujer,71,176
Mujer,61,160
Mujer,46,147
Mujer,56,165
Mujer,53,154
Mujer,68,171
Mujer,62,163
Mujer,61,155
Mujer,57,157
Mujer,67,170
Mujer,59,158
Mujer,70,170
Mujer,69,164
Mujer,67,167
Mujer,56,157
Mujer,51,163
Mujer,62,164
Mujer,67,158
Mujer,63,159
Mujer,70,160
Mujer,68,163
Mujer,71,171
Mujer,62,163
Mujer,70,167
Mujer,68,161
Mujer,84,178
Mujer,65,167
Mujer,56,162
Mujer,69,167
Mujer,35,139
Mujer,57,157
Mujer,77,171
Mujer,70,170
Mujer,64,162
Mujer,48,148
Mujer,47,150
Mujer,61,166
Mujer,56,157
Mujer,69,168
Mujer,67,172
Mujer,66,166
Mujer,61,162
Mujer,82,170
Mujer,75,167
Mujer,54,158
Mujer,50,149
Mujer,86,186
Mujer,63,163
Mujer,56,155
Mujer,52,153
Mujer,69,169
Mujer,59,162
Mujer,65,167
Mujer,60,157
Mujer,64,169
Mujer,72,173
Mujer,74,174
Mujer,47,158
Mujer,66,160
Mujer,38,144
Mujer,58,162
Mujer,63,165
Mujer,60,157
Mujer,69,172
Mujer,60,159
Mujer,53,157
Mujer,60,156
Mujer,63,168
Mujer,70,170
Mujer,68,167
Mujer,64,163
Mujer,58,158
Mujer,53,154
Mujer,58,163
Mujer,56,153
Mujer,46,152
Mujer,54,154
Mujer,71,172
Mujer,67,167
Mujer,64,159
Mujer,56,160
Mujer,79,174
Mujer,66,162
Mujer,73,170
Mujer,56,151
Mujer,54,158
Mujer,67,164
Mujer,73,172
Mujer,64,162
Mujer,70,165
Mujer,68,161
Mujer,65,162
Mujer,63,167
Mujer,79,171
Mujer,56,163
Mujer,70,170
Mujer,44,145
Mujer,53,159
Mujer,62,162
Mujer,73,172
Mujer,51,152
Mujer,57,156
Mujer,43,151
Mujer,62,163
Mujer,51,155
Mujer,62,164
Mujer,69,167
Mujer,49,151
Mujer,69,166
Mujer,70,167
Mujer,68,170
Mujer,57,155
Mujer,57,154
Mujer,58,155
Mujer,70,175
Mujer,68,164
Mujer,67,165
Mujer,52,158
Mujer,72,171
Mujer,42,150
Mujer,64,169
Mujer,69,159
Mujer,57,156
Mujer,65,164
Mujer,53,150
Mujer,69,164
Mujer,62,161
Mujer,52,152
Mujer,77,170
Mujer,53,152
Mujer,61,163
Mujer,76,172
Mujer,47,156
Mujer,58,158
Mujer,60,157
Mujer,81,179
Mujer,49,157
Mujer,63,163
Mujer,56,160
Mujer,63,161
Mujer,67,162
Mujer,67,164
Mujer,62,160
Mujer,80,177
Mujer,72,167
Mujer,76,170
Mujer,65,168
Mujer,61,160
Mujer,57,157
Mujer,57,146
Mujer,43,149
Mujer,62,160
Mujer,54,154
Mujer,70,171
Mujer,56,154
Mujer,73,160
Mujer,65,168
Mujer,59,154
Mujer,55,159
Mujer,60,159
Mujer,64,166
Mujer,57,154
Mujer,39,153
Mujer,64,165
Mujer,56,163
Mujer,61,166
Mujer,61,158
Mujer,62,166
Mujer,76,173
Mujer,63,164
Mujer,59,159
Mujer,49,154
Mujer,51,152
Mujer,52,155
Mujer,69,168
Mujer,59,155
Mujer,59,159
Mujer,60,160
Mujer,59,162
Mujer,66,168
Mujer,62,165
Mujer,46,145
Mujer,47,148
Mujer,67,169
Mujer,57,161
Mujer,58,155
Mujer,73,176
Mujer,58,159
Mujer,51,162
Mujer,66,164
Mujer,62,172
Mujer,56,159
Mujer,55,153
Mujer,49,156
Mujer,61,168
Mujer,49,155
Mujer,71,168
Mujer,63,166
Mujer,61,161
Mujer,54,153
Mujer,61,161
Mujer,60,161
Mujer,66,162
Mujer,63,164
Mujer,59,164
Mujer,55,155
Mujer,66,159
Mujer,59,152
Mujer,59,161
Mujer,63,162
Mujer,67,161
Mujer,53,155
Mujer,65,162
Mujer,59,164
Mujer,71,159
Mujer,56,152
Mujer,60,162
Mujer,67,165
Mujer,65,162
Mujer,73,170
Mujer,61,159
Mujer,72,170
Mujer,53,162
Mujer,71,171
Mujer,54,152
Mujer,54,156
Mujer,62,159
Mujer,57,156
Mujer,62,163
Mujer,62,161
Mujer,69,168
Mujer,56,158
Mujer,61,161
Mujer,68,165
Mujer,41,145
Mujer,58,163
Mujer,46,152
Mujer,56,164
Mujer,79,178
Mujer,68,168
Mujer,64,158
Mujer,65,158
Mujer,55,158
Mujer,70,170
Mujer,62,164
Mujer,62,166
Mujer,72,170
Mujer,58,155
Mujer,45,152
Mujer,47,155
Mujer,59,160
Mujer,48,154
Mujer,74,169
Mujer,64,164
Mujer,42,145
Mujer,68,166
Mujer,59,157
Mujer,44,148
Mujer,55,160
Mujer,64,168
Mujer,67,159
Mujer,64,165
Mujer,87,179
Mujer,52,153
Mujer,62,157
Mujer,45,146
Mujer,41,149
Mujer,45,150
Mujer,64,164
Mujer,67,160
Mujer,62,166
Mujer,58,158
Mujer,61,161
Mujer,50,148
Mujer,65,161
Mujer,59,159
Mujer,78,175
Mujer,66,165
Mujer,46,144
Mujer,60,158
Mujer,57,159
Mujer,50,153
Mujer,64,165
Mujer,67,164
Mujer,52,149
Mujer,67,165
Mujer,70,167
Mujer,48,156
Mujer,60,162
Mujer,56,164
Mujer,45,154
Mujer,49,155
Mujer,55,157
Mujer,56,156
Mujer,51,152
Mujer,67,164
Mujer,68,174
Mujer,59,161
Mujer,57,158
Mujer,66,156
Mujer,62,168
Mujer,49,146
Mujer,56,158
Mujer,66,166
Mujer,75,170
Mujer,65,165
Mujer,67,172
Mujer,61,154
Mujer,46,149
Mujer,59,161
Mujer,66,170
Mujer,56,155
Mujer,64,159
Mujer,51,157
Mujer,48,153
Mujer,62,158
Mujer,63,166
Mujer,64,162
Mujer,63,162
Mujer,66,164
Mujer,74,170
Mujer,41,144
Mujer,78,177
Mujer,62,161
Mujer,57,163
Mujer,53,159
Mujer,57,159
Mujer,65,166
Mujer,73,172
Mujer,75,172
Mujer,70,167
Mujer,71,167
Mujer,56,153
Mujer,70,167
Mujer,52,155
Mujer,75,177
Mujer,75,169
Mujer,57,163
Mujer,62,161
Mujer,64,168
Mujer,53,150
Mujer,57,157
Mujer,70,165
Mujer,60,160
Mujer,46,151
Mujer,51,149
Mujer,74,168
Mujer,84,176
Mujer,69,168
Mujer,64,166
Mujer,66,165
Mujer,65,163
Mujer,40,140
Mujer,62,163
Mujer,60,161
Mujer,61,162
Mujer,59,161
Mujer,69,169
Mujer,69,172
Mujer,70,164
Mujer,75,174
Mujer,65,162
Mujer,66,165
Mujer,50,154
Mujer,46,151
Mujer,60,157
Mujer,53,157
Mujer,57,160
Mujer,46,153
Mujer,48,152
Mujer,74,166
Mujer,68,162
Mujer,61,163
Mujer,54,156
Mujer,69,172
Mujer,47,152
Mujer,73,172
Mujer,75,176
Mujer,71,175
Mujer,67,169
Mujer,64,160
Mujer,58,160
Mujer,56,154
Mujer,73,168
Mujer,60,160
Mujer,61,161
Mujer,65,169
Mujer,62,159
Mujer,74,167
Mujer,47,154
Mujer,59,159
Mujer,56,156
Mujer,62,157
Mujer,43,147
Mujer,51,154
Mujer,58,158
Mujer,70,168
Mujer,60,156
Mujer,50,154
Mujer,62,166
Mujer,50,158
Mujer,53,156
Mujer,64,162
Mujer,72,167
Mujer,45,151
Mujer,53,160
Mujer,63,166
Mujer,73,164
Mujer,66,168
Mujer,79,169
Mujer,56,156
Mujer,62,163
Mujer,63,162
Mujer,59,153
Mujer,66,165
Mujer,64,164
Mujer,63,158
Mujer,54,150
Mujer,46,159
Mujer,65,162
Mujer,51,160
Mujer,60,163
Mujer,55,156
Mujer,71,174
Mujer,49,156
Mujer,69,167
Mujer,52,150
Mujer,62,162
Mujer,68,163
Mujer,46,150
Mujer,75,168
Mujer,74,170
Mujer,55,154
Mujer,68,167
Mujer,66,162
Mujer,75,170
Mujer,74,167
Mujer,70,169
Mujer,54,154
Mujer,64,166
Mujer,53,161
Mujer,58,162
Mujer,50,155
Mujer,66,164
Mujer,53,158
Mujer,83,179
Mujer,57,160
Mujer,73,169
Mujer,65,167
Mujer,47,149
Mujer,57,164
Mujer,64,165
Mujer,71,167
Mujer,75,175
Mujer,59,156
Mujer,74,169
Mujer,76,166
Mujer,70,162
Mujer,59,150
Mujer,57,155
Mujer,62,162
Mujer,60,157
Mujer,59,160
Mujer,80,176
Mujer,58,161
Mujer,56,155
Mujer,57,157
Mujer,54,152
Mujer,63,162
Mujer,60,161
Mujer,68,165
Mujer,60,161
Mujer,49,159
Mujer,61,157
Mujer,49,156
Mujer,64,164
Mujer,55,156
Mujer,58,161
Mujer,55,155
Mujer,59,164
Mujer,63,166
Mujer,51,154
Mujer,67,162
Mujer,64,165
Mujer,43,152
Mujer,53,156
Mujer,67,169
Mujer,50,157
Mujer,82,169
Mujer,64,168
Mujer,47,148
Mujer,59,165
Mujer,58,160
Mujer,52,157
Mujer,64,164
Mujer,74,173
Mujer,55,159
Mujer,57,159
Mujer,68,168
Mujer,61,165
Mujer,62,158
Mujer,59,163
Mujer,71,168
