,ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
211,5009103,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,38,35,11,0
212,5009104,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,27,35,11,0
213,5009105,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,30,35,11,0
214,5009106,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,60,35,11,0
215,5112876,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,25,35,11,0
216,5009108,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,7,42,8,0
217,5009109,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,20,42,8,0
218,5009110,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,2.0,3,24,1,0
219,5009141,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2.0,33,26,4,0
220,5009142,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2.0,11,26,4,0
221,5009145,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,36,43,10,0
222,5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,36,43,10,0
223,5009147,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,12,43,10,0
224,5009149,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,7,43,10,0
225,5009150,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,17,43,10,0
226,5009151,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,29,54,8,0
227,5009152,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,47,54,8,0
228,5009153,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,53,54,8,0
229,5009154,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,28,54,8,0
230,5009155,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,27,54,8,0
231,5009156,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,17,54,8,0
232,5009157,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,55,54,8,0
233,5009158,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,43,54,8,0
234,5009159,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,14,54,8,0
235,5009160,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,21,54,8,0
236,5009161,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,23,54,8,0
237,5009162,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,56,54,8,0
238,5009163,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,12,35,9,0
239,5009164,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,29,35,9,0
240,5009165,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,41,35,9,0
241,5009166,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,16,35,9,0
242,5009168,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,38,35,9,0
243,5009177,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,49,50,3,0
244,5009178,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,34,50,3,0
245,5009179,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,51,50,3,0
246,5009180,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,38,50,3,0
247,5009181,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,12,50,3,0
248,5009182,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,34,50,3,0
249,5009183,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,2.0,31,50,3,0
250,5009186,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,3,48,16,0
251,5009187,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,5,48,16,0
252,5009188,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,16,48,16,0
253,5009189,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,16,48,16,0
254,5009190,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,22,48,16,0
255,5009191,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,28,48,16,0
256,5009192,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,33,48,16,0
257,5009193,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,36,48,16,0
258,5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,21,57,24,0
259,5009196,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,21,57,24,0
260,5009198,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,48,57,24,0
261,5009201,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,1,57,24,0
262,5009202,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,6,57,24,0
263,5009203,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,21,57,24,0
264,5009204,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,2,57,24,0
265,5009205,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,5,57,24,0
266,5009206,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,21,57,24,0
267,5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,22,57,24,0
268,5009208,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,41,57,24,0
269,5009209,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,45,57,24,0
270,5009210,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,59,57,24,0
271,5009213,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,22,34,2,0
272,5009215,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,57,34,2,0
273,5009216,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,6,34,2,0
274,5009217,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2.0,6,34,2,0
275,5009220,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,27,40,2,0
276,5009222,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,59,40,2,0
277,5009223,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,50,40,2,0
278,5009224,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,50,40,2,0
279,5009225,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,39,40,2,0
280,5009226,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,47,40,2,0
281,5009227,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,20,40,2,0
282,5009232,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,35,40,2,0
283,5009233,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,50,40,2,0
284,5009234,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,13,40,2,0
285,5009236,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,30,40,2,0
286,5009238,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,2.0,24,29,3,0
287,5009239,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,2.0,14,29,3,0
288,5009240,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,2.0,42,29,3,0
289,5009241,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,1,0,2.0,10,29,3,0
290,5009242,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,1.0,34,52,14,0
291,5009243,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,1.0,7,52,14,0
292,5009244,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,1,0,1,0,1.0,8,52,14,0
293,5009249,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,26,27,3,0
294,5009250,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,9,27,3,0
295,5009251,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,26,27,3,0
296,5009252,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,12,27,3,0
297,5009253,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,22,27,3,0
298,5009255,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,6,44,25,0
299,5009257,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,17,44,25,0
300,5009258,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,38,44,25,0
301,5009260,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,2.0,19,40,4,0
302,5009261,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,2.0,23,40,4,0
303,5009262,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,2.0,8,40,4,0
304,5009263,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,2.0,16,40,4,0
305,5009265,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,2.0,47,28,5,0
306,5009266,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,2.0,15,28,5,0
307,5009267,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,2.0,17,28,5,0
308,5009268,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,2.0,26,28,5,0
309,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,2.0,34,28,5,0
310,5009270,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,28,40,7,0
311,5009271,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,39,40,7,0
312,5009272,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,25,40,7,0
313,5009274,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,54,40,7,0
314,5009275,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,29,40,7,0
315,5009276,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,15,40,7,0
316,5009277,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2.0,29,40,7,0
317,5009278,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13,0
318,5009279,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,44,41,13,0
319,5009280,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,40,41,13,0
320,5009281,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13,0
321,5009284,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,58,41,13,0
322,5009285,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,55,41,13,0
323,5009286,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,48,41,13,0
324,5009287,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,24,41,13,0
325,5009289,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,8,41,13,0
326,5009290,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13,0
327,5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,16,41,13,0
328,5009292,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,34,41,13,0
329,5009293,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13,0
330,5009294,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,30,41,13,0
331,5009297,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,1.0,22,44,5,0
332,5009299,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,1.0,33,44,5,0
333,5009300,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,1.0,12,44,5,0
334,5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,1.0,8,44,5,0
335,5009325,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,16,58,13,0
336,5009327,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,36,58,13,0
337,5009328,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,18,58,13,0
338,5009329,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,30,58,13,0
339,5009330,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,14,58,13,0
340,5009331,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,35,58,13,0
341,5009332,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,52,58,13,0
342,5009333,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2.0,55,58,13,0
343,5009335,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,1,0,0,0,1.0,9,44,19,0
344,5009336,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,1,0,0,0,1.0,17,44,19,0
345,5009337,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,1,0,0,0,1.0,45,44,19,0
346,5009338,M,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,12,51,15,0
347,5009339,M,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,34,51,15,0
348,5009340,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,57,29,7,0
349,5009341,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,60,29,7,0
350,5009342,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,34,29,7,0
351,5009343,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,28,29,7,0
352,5009344,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,15,29,7,0
353,5009345,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,23,29,7,0
354,5009346,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,9,29,7,0
355,5009349,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,0,1,0,2.0,30,58,0,0
356,5009354,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,0,1,0,2.0,5,58,0,0
357,5009355,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,25,54,14,0
358,5009358,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,25,54,14,0
359,5009359,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,15,52,20,0
360,5009360,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,8,52,20,0
361,5009361,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,47,41,2,0
362,5009362,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,16,41,2,0
363,5009363,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,16,41,2,0
364,5009364,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,4,41,2,0
365,5009365,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,19,41,2,0
366,5009366,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,58,41,2,0
367,5009367,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2.0,43,41,2,0
368,5009378,F,N,N,2,225000.0,Working,Higher education,Married,House / apartment,1,1,0,1,4.0,39,31,5,0
369,5009379,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,32,26,3,0
370,5009380,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,24,26,3,0
371,5009381,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,8,26,3,0
372,5009382,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,11,26,3,0
373,5009383,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,30,40,15,0
374,5009384,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,33,40,15,0
375,5009386,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,6,40,15,0
