borough_x,block,lot,sale_price,zip_code,borough_y,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
1,748,1,154988,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,97775,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,234223,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,117459,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,117111,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,137397,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,177639,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,748,1,97045,10011.0,QN,1968.0,9783.0,1740.0,0.0,1740.0,0.0,1.0,1.0,40.7533284,-73.9111778,7.0,G4,57.0
1,749,1,157609,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,137652,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,177310,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,117549,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,136630,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,156148,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,136630,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,135615,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,1,194455,10001.0,BK,1933.0,1840.0,4120.0,2760.0,1360.0,2.0,3.0,3.0,40.6459543,-74.0054593,4.0,S2,92.0
1,749,24,155272,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,749,24,135863,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,749,24,135615,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,749,24,155272,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,749,24,137141,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,749,24,117549,10001.0,SI,1955.0,4000.0,780.0,780.0,0.0,1.0,1.0,1.5,40.6086471,-74.142224,1.0,A2,70.0
1,751,1,157901,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,156148,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,136885,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,177310,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,194820,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,98506,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,236413,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,135615,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,98140,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,52049,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,175010,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,156148,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,117898,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,195551,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,174681,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,52439,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,176324,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,135863,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,116892,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,97775,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,154988,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,133875,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,116892,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,157901,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,136374,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,194820,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,117549,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,157901,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,136639,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,137908,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,98140,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,157609,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,137141,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,97775,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,137652,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,751,1,155272,10001.0,MN,1960.0,350782.0,1448543.0,1208340.0,240203.0,1134.0,1140.0,22.0,40.7485511,-73.9980294,3.0,D4,65.0
1,752,1,136374,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,175996,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,194820,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,116454,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,97410,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,116454,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,179010,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,752,1,154988,10001.0,MN,1963.0,84550.0,398907.0,394422.0,4485.0,560.0,567.0,22.0,40.7497972,-73.9987115,3.0,D4,62.0
1,764,62,1218750,10011.0,BK,1910.0,2003.0,3096.0,3096.0,0.0,3.0,3.0,3.0,40.6485229,-74.0125083,2.0,C0,115.0
1,764,62,1245000,10011.0,BK,1910.0,2003.0,3096.0,3096.0,0.0,3.0,3.0,3.0,40.6485229,-74.0125083,2.0,C0,115.0
1,765,70,1292505,10011.0,SI,1960.0,7560.0,1728.0,1152.0,0.0,1.0,1.0,1.5,40.6066085,-74.1300072,1.0,A2,65.0
1,766,9,460000,10011.0,MN,1930.0,7550.0,37782.0,37782.0,0.0,53.0,53.0,6.0,40.7409893,-74.0007398,3.0,D4,95.0
1,766,9,590000,10011.0,MN,1930.0,7550.0,37782.0,37782.0,0.0,53.0,53.0,6.0,40.7409893,-74.0007398,3.0,D4,95.0
1,766,39,565000,10011.0,SI,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
1,766,39,585000,10011.0,SI,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
1,766,39,490000,10011.0,SI,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
1,766,39,575000,10011.0,SI,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
1,766,53,2195000,10011.0,SI,1945.0,4125.0,1420.0,1420.0,0.0,2.0,2.0,2.0,40.6074086,-74.1312009,1.0,B3,80.0
1,770,48,904206,10011.0,MN,1902.0,4809.0,25123.0,25123.0,0.0,28.0,28.0,7.0,40.7429051,-73.9974017,3.0,D4,123.0
1,770,48,1150000,10011.0,MN,1902.0,4809.0,25123.0,25123.0,0.0,28.0,28.0,7.0,40.7429051,-73.9974017,3.0,D4,123.0
1,770,59,990000,10011.0,MN,1913.0,6335.0,32718.0,32718.0,0.0,35.0,35.0,7.0,40.7432482,-73.9982425,3.0,D4,112.0
1,771,20,1210000,10011.0,MN,1920.0,4938.0,20748.0,20748.0,0.0,31.0,31.0,6.0,40.7436654,-73.998026,3.0,D4,105.0
1,771,23,935000,10011.0,MN,1889.0,12497.0,46620.0,46170.0,450.0,63.0,64.0,5.0,40.7435501,-73.9977481,3.0,D4,136.0
1,771,23,600000,10011.0,MN,1889.0,12497.0,46620.0,46170.0,450.0,63.0,64.0,5.0,40.7435501,-73.9977481,3.0,D4,136.0
1,771,28,44039,10011.0,MN,1920.0,2469.0,10015.0,10015.0,0.0,20.0,20.0,5.0,40.7434486,-73.9975135,3.0,D4,105.0
1,771,38,430000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,435000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,460000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,755000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,445000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,449000,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,38,573170,10011.0,MN,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
1,771,65,825000,10011.0,MN,1920.0,4962.0,19470.0,19470.0,0.0,23.0,23.0,5.0,40.7440085,-73.9980873,3.0,D4,105.0
1,772,67,1315000,10011.0,MN,1920.0,3769.0,24378.0,21878.0,2500.0,18.0,19.0,8.0,40.7445163,-73.9973727,3.0,D4,105.0
1,772,67,2249000,10011.0,MN,1920.0,3769.0,24378.0,21878.0,2500.0,18.0,19.0,8.0,40.7445163,-73.9973727,3.0,D4,105.0
1,772,69,1050000,10011.0,MN,1900.0,3703.0,23882.0,20293.0,3589.0,12.0,13.0,7.0,40.7445684,-73.9974954,3.0,D4,125.0
1,773,12,1625000,10011.0,MN,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
1,773,12,595000,10011.0,MN,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
1,773,12,570000,10011.0,MN,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
1,773,12,1500000,10011.0,MN,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
1,773,12,1250000,10011.0,MN,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
1,774,69,1300000,10001.0,MN,1925.0,4928.0,20456.0,20456.0,0.0,25.0,25.0,6.0,40.7459463,-73.9966653,3.0,D4,100.0
1,774,69,749000,10001.0,MN,1925.0,4928.0,20456.0,20456.0,0.0,25.0,25.0,6.0,40.7459463,-73.9966653,3.0,D4,100.0
1,775,22,865513,10001.0,MN,1939.0,12442.0,62586.0,62586.0,0.0,68.0,68.0,6.0,40.7460258,-73.9956548,3.0,D4,86.0
1,775,60,3180000,10001.0,BK,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
1,775,60,3750000,10001.0,BK,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
1,775,60,1600000,10001.0,BK,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
1,776,65,985000,10001.0,MN,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
1,776,65,1050000,10001.0,MN,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
1,776,65,960000,10001.0,MN,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
1,776,65,985000,10001.0,MN,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
1,790,1,1275000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,999000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,1650000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,975000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,1600000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,980000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,945000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,818000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,680000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,1350000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,1,855000,10011.0,SI,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
1,790,40,435000,10011.0,SI,1965.0,4040.0,2219.0,1285.0,0.0,2.0,2.0,2.0,40.6041018,-74.1399059,1.0,B2,60.0
1,791,1,1530000,10011.0,BK,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
1,791,1,2220000,10011.0,BK,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
1,791,1,2400000,10011.0,BK,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
1,791,62,990000,10011.0,SI,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
1,791,62,594000,10011.0,SI,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
1,791,62,990000,10011.0,SI,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
1,792,33,1700000,10011.0,MN,1900.0,3450.0,32950.0,29950.0,3000.0,16.0,17.0,9.0,40.7389252,-73.9960558,3.0,D0,125.0
1,792,33,2175000,10011.0,MN,1900.0,3450.0,32950.0,29950.0,3000.0,16.0,17.0,9.0,40.7389252,-73.9960558,3.0,D0,125.0
1,793,20,2335000,10011.0,BK,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
1,793,20,1840000,10011.0,BK,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
1,793,20,2850000,10011.0,BK,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
1,796,1,1850000,10011.0,QN,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
1,796,1,628750,10011.0,QN,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
1,796,1,710000,10011.0,QN,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
1,796,7,601500,10011.0,MN,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
1,796,7,880000,10011.0,MN,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
1,796,7,1200000,10011.0,MN,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
1,797,76,865000,10011.0,MN,1950.0,6180.0,31759.0,31759.0,0.0,42.0,42.0,6.0,40.7430835,-73.9958174,3.0,D4,75.0
1,797,76,485000,10011.0,MN,1950.0,6180.0,31759.0,31759.0,0.0,42.0,42.0,6.0,40.7430835,-73.9958174,3.0,D4,75.0
1,798,17,1640000,10011.0,BK,1922.0,4007.0,12272.0,12272.0,0.0,16.0,16.0,4.0,40.6465574,-74.0146989,2.0,C1,103.0
1,798,26,2695000,10011.0,MN,1909.0,4148.0,45006.0,41226.0,3780.0,16.0,17.0,12.0,40.7429297,-73.9943631,3.0,D0,116.0
1,798,71,1140000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,1400000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,1100000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,1550000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,850000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,730000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,798,71,545000,10011.0,MN,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
1,801,30,1257500,10001.0,BK,1905.0,2003.0,3921.0,3921.0,0.0,4.0,4.0,3.0,40.6421417,-74.0073796,2.0,C3,120.0
1,801,65,3470000,10001.0,BK,1901.0,2003.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.642364,-74.0083453,1.0,B1,124.0
1,802,52,1650000,10001.0,MN,1907.0,4227.0,50400.0,42000.0,8400.0,18.0,20.0,12.0,40.7455975,-73.9919702,3.0,D0,118.0
1,803,14,2700000,10001.0,MN,1910.0,4954.0,20026.0,15226.0,4800.0,14.0,16.0,6.0,40.7463413,-73.9925728,3.0,D0,115.0
1,770,38,4500000,10011.0,MN,1901.0,2106.0,4283.0,3290.0,993.0,5.0,6.0,4.0,40.7425648,-73.9971563,4.0,S5,124.0
1,772,44,350000,10011.0,BK,1990.0,5008.0,7500.0,0.0,7500.0,0.0,2.0,2.0,40.6487752,-74.0144328,6.0,F5,35.0
1,701,22,6300000,10001.0,MN,1900.0,2468.0,9472.0,0.0,9472.0,0.0,5.0,4.0,40.7522153,-74.0026781,5.0,O5,125.0
1,764,1,1100000,10011.0,QN,1958.0,145000.0,159996.0,0.0,159996.0,0.0,1.0,2.0,40.773467,-73.8953083,6.0,E1,67.0
1,800,23,3250000,10011.0,BK,1905.0,2043.0,2751.0,2751.0,0.0,3.0,3.0,3.0,40.6437445,-74.0100391,2.0,C0,120.0
1,770,36,4500000,10011.0,MN,1890.0,2106.0,7350.0,3404.0,3946.0,9.0,12.0,4.0,40.7424467,-73.9972393,4.0,K4,135.0
1,790,15,5150000,10011.0,QN,1985.0,15000.0,11200.0,0.0,11200.0,0.0,1.0,1.0,40.7774968,-73.8959555,10.0,G1,40.0
1,163,5,2250000,10013.0,MN,1920.0,2112.0,9750.0,6825.0,2925.0,7.0,10.0,5.0,40.714958,-73.9979222,2.0,C4,105.0
1,280,3,2217000,10002.0,MN,1900.0,2500.0,9474.0,9473.0,1.0,16.0,16.0,5.0,40.7130696,-73.9965011,2.0,C4,125.0
1,172,1,2412500,10013.0,BK,1920.0,1250.0,4952.0,3702.0,1250.0,3.0,5.0,4.0,40.6876026,-73.9841778,4.0,S9,105.0
1,172,1,2635000,10013.0,BK,1920.0,1250.0,4952.0,3702.0,1250.0,3.0,5.0,4.0,40.6876026,-73.9841778,4.0,S9,105.0
1,164,43,1500000,10013.0,SI,1915.0,5750.0,2220.0,2220.0,0.0,1.0,1.0,2.5,40.6330496,-74.1111619,1.0,A1,110.0
1,235,5,7300000,10013.0,SI,1920.0,2463.0,1401.0,1401.0,0.0,1.0,1.0,2.5,40.6269962,-74.1280728,1.0,A5,105.0
1,280,51,3500000,10038.0,SI,1970.0,5000.0,1564.0,1564.0,0.0,1.0,1.0,1.0,40.6239907,-74.1065646,1.0,A2,55.0
1,163,31,4800000,10013.0,MN,1910.0,2000.0,8512.0,3675.0,4837.0,4.0,7.0,4.0,40.7150733,-73.9974569,4.0,K4,115.0
1,202,18,9500000,10013.0,SI,1910.0,7150.0,2972.0,2972.0,0.0,2.0,2.0,2.5,40.6352326,-74.1237867,1.0,B2,115.0
1,147,18,5700000,10013.0,MN,1870.0,2487.0,11500.0,11500.0,0.0,5.0,5.0,5.0,40.716805,-74.0077522,2.0,C6,155.0
1,117,1,625000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
1,117,1,625000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
1,117,1,720000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
1,117,1,990000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
1,117,1,770000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
1,117,1,970000,10038.0,QN,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
