MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.8125,42,4.40298507462687,0.958955223880597,877,3.27238805970149,37.77,-122.18,0.973
1.8913,43,5.49863760217984,1.11171662125341,1111,3.02724795640327,37.76,-122.18,0.912
1.7056,49,5.08550185873606,1.04832713754647,790,2.9368029739777,37.76,-122.19,0.914
2.2768,52,4.95306859205776,0.987364620938628,1479,2.66967509025271,37.77,-122.18,0.962
3.2552,51,4.81050228310502,1.07534246575343,1173,2.67808219178082,37.77,-122.18,1.201
2.0556,52,4.77595628415301,0.989071038251366,1029,2.81147540983607,37.77,-122.18,1
2.4659,52,5.78285714285714,1.11714285714286,1030,2.94285714285714,37.76,-122.19,0.947
1.75,47,4,0.92831541218638,826,2.96057347670251,37.76,-122.2,0.857
2.0469,41,4.48458149779736,1.12334801762115,1412,3.11013215859031,37.77,-122.19,0.893
2.7159,45,5.30659025787966,1.12607449856734,1132,3.24355300859599,37.77,-122.19,1.014
1.2083,41,5.79245283018868,1.30188679245283,522,3.28301886792453,37.76,-122.19,0.725
1.925,45,4.19831223628692,1.0042194092827,630,2.65822784810127,37.76,-122.19,0.741
1.5809,36,4.55639097744361,0.992481203007519,531,3.99248120300752,37.75,-122.2,0.7
1.4097,37,4.01799100449775,1.10344827586207,1925,2.88605697151424,37.76,-122.2,0.846
0.7683,38,4.25356125356125,1.05413105413105,1144,3.25925925925926,37.76,-122.19,0.818
1.3194,19,4.24423076923077,1.08653846153846,1481,2.84807692307692,37.75,-122.19,0.814
0.8012,28,5.28395061728395,1.16666666666667,435,2.68518518518519,37.75,-122.19,0.818
1.9479,26,4.26732673267327,0.98019801980198,984,3.24752475247525,37.76,-122.19,0.858
1.1765,36,5.32704402515723,1.33333333333333,567,3.56603773584906,37.74,-122.19,0.871
2.3456,42,4.39837398373984,1.2520325203252,380,3.08943089430894,37.74,-122.18,0.835
2.1538,44,4.36885245901639,1.03688524590164,825,3.38114754098361,37.73,-122.19,0.797
2.5139,43,4.56129032258065,0.948387096774194,417,2.69032258064516,37.74,-122.19,0.834
1.2625,45,5.32404181184669,1.01393728222997,801,2.79094076655052,37.73,-122.19,0.847
2.9063,42,4.59090909090909,1.08585858585859,646,3.26262626262626,37.73,-122.18,0.8
2.5192,43,4.88070175438597,1.0280701754386,855,3,37.73,-122.18,0.764
2.1111,44,4.02941176470588,0.875,435,3.19852941176471,37.73,-122.18,0.797
2.455,42,5.22307692307692,1.12051282051282,2736,3.50769230769231,37.73,-122.18,0.824
2.4028,41,3.89613526570048,1.07487922705314,1481,3.57729468599034,37.74,-122.17,0.977
2.15,47,3.37956204379562,0.978102189781022,327,2.38686131386861,37.74,-122.17,0.972
2.4776,43,4.56983240223464,1.07821229050279,494,2.75977653631285,37.74,-122.17,1.016
2.1587,43,4.31964809384164,1.08797653958944,1231,3.6099706744868,37.73,-122.17,0.865
1.8438,35,4.62385321100917,1.15596330275229,323,2.96330275229358,37.74,-122.18,0.905
3.0298,46,4.56,1.00444444444444,749,3.32888888888889,37.74,-122.17,1.076
2.25,46,4.32022471910112,1.02808988764045,693,3.89325842696629,37.74,-122.17,0.842
2.2467,46,5.9406779661017,1.1045197740113,1339,3.78248587570622,37.74,-122.18,0.889
4.0469,45,4.125,0.95,282,3.525,37.75,-122.18,0.807
1.325,46,4.82564102564103,1.11794871794872,621,3.18461538461538,37.75,-122.18,0.871
1.6196,38,3.83011583011583,1.07722007722008,732,2.82625482625483,37.75,-122.17,0.851
2.1731,45,3.80769230769231,1.00384615384615,901,3.46538461538462,37.75,-122.18,0.82
1.9167,36,7.50666666666667,1.75333333333333,482,3.21333333333333,37.75,-122.19,0.828
2.069,43,4.86384976525822,1.09389671361502,652,3.06103286384977,37.75,-122.18,0.846
1.712,36,6.30722891566265,1.28915662650602,651,3.92168674698795,37.75,-122.18,0.821
2.5625,33,4.47552447552448,1.07342657342657,999,3.49300699300699,37.76,-122.17,0.893
1.9821,43,5.18627450980392,1.04575163398693,907,2.9640522875817,37.75,-122.17,0.983
2.5043,41,5.46521739130435,1.17826086956522,828,3.6,37.75,-122.17,0.923
2.3281,44,4.79527559055118,0.976377952755906,763,3.00393700787402,37.75,-122.17,0.888
1.4375,48,5.01719197707736,1.11747851002865,935,2.67908309455587,37.75,-122.17,0.9
2.5122,45,4.75,1.06198347107438,1437,2.96900826446281,37.76,-122.16,0.955
1.5625,38,5.09751037344398,1.29460580912863,1516,3.14522821576764,37.75,-122.16,0.917
3.1587,47,5.3945945945946,1.14054054054054,597,3.22702702702703,37.75,-122.17,1.004
1.8426,40,4.92690058479532,1.00292397660819,949,2.77485380116959,37.76,-122.17,0.948
4.6696,46,6.04966887417219,1.01655629139073,881,2.91721854304636,37.76,-122.16,1.643
2.4598,36,5.35838150289017,1.10597302504817,1438,2.77071290944123,37.76,-122.16,1.555
6.0749,39,6.75185185185185,1.05925925925926,763,2.82592592592593,37.76,-122.15,1.969
4.8304,27,6.27887323943662,1.02816901408451,1297,3.65352112676056,37.77,-122.14,2.791
5.5701,34,7.17061611374408,1.09478672985782,545,2.58293838862559,37.76,-122.14,2.528
5.37,26,6.12757973733584,0.921200750469043,1222,2.29268292682927,37.76,-122.13,2.754
6.86,33,8.26027397260274,1.19178082191781,808,3.68949771689498,37.75,-122.12,2.5
7.6923,28,7.28440366972477,1.01834862385321,329,3.01834862385321,37.75,-122.12,3.298
4.0313,36,6.3302752293578,0.963302752293578,299,2.74311926605505,37.75,-122.14,1.955
6.8323,33,6.6039603960396,0.99009900990099,579,2.86633663366337,37.75,-122.14,2.559
4.975,30,8.28,1.08,137,2.74,37.75,-122.13,3.111
5.3602,36,8.25806451612903,1,229,2.46236559139785,37.75,-122.13,3.3
5,41,6.79012345679012,1.02777777777778,1476,2.27777777777778,37.74,-122.13,2.489
2.925,46,6.1948051948052,1.04545454545455,429,2.78571428571429,37.75,-122.16,1.429
3.8913,40,5.66666666666667,1.00392156862745,849,3.32941176470588,37.75,-122.15,1.263
3.225,44,5.85498489425982,1.20543806646526,946,2.85800604229607,37.75,-122.15,1.358
3.1458,41,4.48167539267016,0.931937172774869,571,2.98952879581152,37.74,-122.15,1.306
2.537,24,4.63730569948187,1.17616580310881,1137,2.94559585492228,37.75,-122.16,1.079
2.5568,44,4.57037037037037,0.97037037037037,378,2.8,37.75,-122.16,1.111
3.5083,43,5.08455882352941,1.01102941176471,853,3.13602941176471,37.74,-122.15,1.22
3.3125,49,4.69858156028369,0.982269503546099,764,2.70921985815603,37.74,-122.15,1.18
1.8235,40,4.70114942528736,1.1264367816092,928,3.55555555555556,37.75,-122.16,0.952
3.8047,35,5.01503759398496,1.05263157894737,406,3.05263157894737,37.75,-122.16,0.943
2.2917,34,4.36785714285714,1.00357142857143,824,2.94285714285714,37.74,-122.17,0.925
2.4962,37,5.32432432432433,1.10810810810811,835,3.22393822393822,37.75,-122.17,0.918
4.0417,43,5.2,1.01694915254237,826,2.8,37.74,-122.16,1.094
3.4844,46,4.87677725118483,0.85781990521327,567,2.68720379146919,37.74,-122.16,1.295
4.1458,52,5.35416666666667,1.02083333333333,355,2.46527777777778,37.74,-122.16,1.434
2.625,47,4.96385542168675,1.3433734939759,533,3.21084337349398,37.74,-122.16,0.982
2.0227,44,5.10232558139535,1.11162790697674,609,2.83255813953488,37.74,-122.16,1.031
3.3333,49,5.4364406779661,1.00847457627119,576,2.4406779661017,37.9,-122.29,2.768
5.338,52,5.60839160839161,0.91958041958042,594,2.07692307692308,37.9,-122.29,2.709
3.4732,52,5.96286472148541,1.11936339522546,870,2.30769230769231,37.89,-122.29,2.462
3.5125,38,4.44597249508841,1.02554027504912,1027,2.01768172888016,37.9,-122.3,2.242
3.1375,52,4.81901840490798,1.07055214723926,693,2.12576687116564,37.89,-122.29,2.291
2.8036,46,4.05333333333333,1.072,815,2.17333333333333,37.89,-122.3,2.116
4.5824,15,4.43542757417103,1.05759162303665,2420,2.11169284467714,37.9,-122.3,2.561
3.0208,36,3.90217391304348,1.06159420289855,518,1.8768115942029,37.89,-122.3,2.063
4.0875,52,4.53818181818182,1.02909090909091,620,2.25454545454545,37.89,-122.3,2.213
4.5268,42,5.04511278195489,1.09398496240602,551,2.07142857142857,37.89,-122.33,2.074
1.7375,37,3.31277056277056,1.00649350649351,2556,2.76623376623377,37.88,-122.34,3.5
3.1795,52,4.55603448275862,1.00287356321839,1498,2.15229885057471,37.89,-122.29,2.182
3.8672,50,5.33480176211454,1.14977973568282,523,2.30396475770925,37.88,-122.29,2.167
5.1675,52,6.39869281045752,1.1437908496732,374,2.44444444444445,37.89,-122.29,2.706
5.1696,52,6.11590296495957,1.02425876010782,1004,2.70619946091644,37.89,-122.29,2.614
4.2614,52,5.52095808383234,0.994011976047904,769,2.30239520958084,37.88,-122.28,2.613
5.0551,52,5.14893617021277,0.995271867612293,940,2.22222222222222,37.89,-122.29,2.322
5.6228,42,6.4453125,1.0703125,645,2.51953125,37.9,-122.27,3.754
7.8864,52,6.69097222222222,0.96875,705,2.44791666666667,37.9,-122.26,3.573
7.9556,52,7.56,0.992727272727273,684,2.48727272727273,37.9,-122.27,3.744
6.174,52,7.63983050847458,1.01694915254237,572,2.42372881355932,37.9,-122.27,3.588
6.9414,52,8.06719367588933,1.06719367588933,671,2.65217391304348,37.9,-122.27,4.175
8.8342,52,8.34520547945206,1.02191780821918,975,2.67123287671233,37.89,-122.27,4.305
7.1754,52,7.42948717948718,1.05128205128205,779,2.49679487179487,37.9,-122.28,3.629
10.0825,52,8.20901639344262,1.02459016393443,658,2.69672131147541,37.9,-122.28,3.97
4.9083,52,6.74925373134328,0.97910447761194,819,2.44477611940299,37.9,-122.28,3.468
5.7912,52,7.29166666666667,1.00595238095238,412,2.45238095238095,37.89,-122.28,3.271
4.5893,52,6.27371273712737,1.10569105691057,835,2.26287262872629,37.89,-122.28,2.901
5.4171,52,6.76470588235294,1.07516339869281,722,2.35947712418301,37.89,-122.28,2.92
4.125,52,5.37166324435318,0.971252566735113,1085,2.22792607802875,37.89,-122.28,2.709
7.266,52,7.43661971830986,1.03098591549296,973,2.74084507042254,37.89,-122.27,3.711
5.3989,52,7.27205882352941,1.07720588235294,723,2.65808823529412,37.89,-122.27,3.356
7.8336,37,6.13259668508287,0.925414364640884,903,2.49447513812155,37.9,-122.26,3.713
6.1593,41,6.21546961325967,1.07734806629834,356,1.96685082872928,37.89,-122.25,3.44
6.381,52,6.66233766233766,1.06926406926407,1005,2.17532467532468,37.89,-122.26,3.422
6.6828,52,7.3531746031746,1.05357142857143,1205,2.39087301587302,37.89,-122.26,3.709
7.5385,37,6.66666666666667,1.01555555555556,987,2.19333333333333,37.89,-122.25,3.5
6.7138,42,6.390625,1.02678571428571,1031,2.30133928571429,37.89,-122.25,3.686
6.2425,52,6.31435643564356,1.03217821782178,894,2.21287128712871,37.88,-122.26,3.918
5.7979,52,5.98143236074271,1.08753315649867,823,2.18302387267905,37.88,-122.26,4.153
4.2813,52,5.41062801932367,1.04347826086957,1232,1.98389694041868,37.88,-122.27,2.849
3.5417,52,4.61307901907357,1.06539509536785,669,1.82288828337875,37.88,-122.27,2.875
3.0132,44,4.09454545454546,1.07636363636364,989,1.79818181818182,37.88,-122.27,2.729
4.1429,52,5.37715517241379,1.05818965517241,1058,2.2801724137931,37.88,-122.28,2.596
4.1912,52,5.76328502415459,0.966183574879227,506,2.44444444444445,37.88,-122.28,2.545
3.9167,52,5.37614678899083,0.986238532110092,489,2.24311926605505,37.88,-122.28,2.356
3.8897,52,5.56443298969072,1.09278350515464,824,2.12371134020619,37.88,-122.29,2.184
3.1065,48,4.97894736842105,1.03157894736842,1034,2.17684210526316,37.88,-122.29,2.292
2.9926,46,4.45882352941177,1.04,920,2.16470588235294,37.88,-122.29,1.921
3.556,52,4.3421052631579,1.03947368421053,841,2.21315789473684,37.88,-122.29,1.793
1.475,45,3.30656934306569,1.06569343065693,749,5.46715328467153,37.88,-122.3,1.875
1.6971,52,4.1734693877551,0.989795918367347,208,2.12244897959184,37.88,-122.3,1.388
2.1705,10,5.03,1.18,228,2.28,37.87,-122.3,1.5
2.75,50,3.8984375,0.9921875,287,2.2421875,37.86,-122.3,1.406
2.5682,52,4.5,1.12264150943396,218,2.05660377358491,37.85,-122.29,1.2
2.9,46,4.63943661971831,1.05915492957747,854,2.4056338028169,37.88,-122.3,1.448
2.2208,52,4.56578947368421,1.09502923976608,1695,2.4780701754386,37.87,-122.3,1.448
3.2344,52,5.56395348837209,1.09302325581395,403,2.34302325581395,37.88,-122.28,2.455
3.5156,52,4.49618320610687,1.00763358778626,288,2.19847328244275,37.87,-122.28,2
1.9805,49,3.88867562380038,1.05182341650672,963,1.84836852207294,37.87,-122.28,1.737
2.6684,50,3.54457364341085,1.03875968992248,1129,2.18798449612403,37.87,-122.29,1.856
3.875,52,4.38725490196079,0.970588235294118,386,1.8921568627451,37.87,-122.29,1.826
3.006,52,4.70197044334975,1.02463054187192,811,1.99753694581281,37.88,-122.28,2.279
2.543,46,4.47703703703704,1.03111111111111,1293,1.91555555555556,37.87,-122.28,2.207
2.8676,46,4.12296983758701,1.03480278422274,805,1.8677494199536,37.87,-122.28,2.12
2.1907,52,3.19977168949772,1.06164383561644,1372,1.5662100456621,37.88,-122.27,2.714
1.7778,30,3.44705882352941,1.03294117647059,862,2.02823529411765,37.87,-122.27,2.688
2.52,37,4.25162337662338,1.10714285714286,1152,1.87012987012987,37.88,-122.27,2.778
4.2788,52,4.6144578313253,1.02409638554217,483,1.93975903614458,37.88,-122.26,3.325
2.944,52,4.1239092495637,1.05410122164049,1558,2.71902268760908,37.88,-122.26,3.389
1.725,52,3.38621586475943,1.08842652795839,1798,2.33810143042913,37.88,-122.26,2.875
5.2289,41,5.56910569105691,1.14634146341463,266,2.16260162601626,37.87,-122.25,3.846
2.5562,42,4.16113744075829,1.10189573459716,2184,5.17535545023697,37.87,-122.25,3.714
0.949,52,2.52410901467505,0.964360587002097,2016,4.22641509433962,37.87,-122.25,3.5
1.1696,52,2.436,0.944,1349,5.396,37.87,-122.25,5.00001
1.4012,52,3.10571428571429,1.06,3337,9.53428571428571,37.87,-122.26,1.75
1.1859,52,2.92202318229716,1.05163329820864,1721,1.81348788198103,37.87,-122.26,2.417
1.7464,35,3.218,1.108,1675,1.675,37.87,-122.27,2.167
2.8846,49,3.85714285714286,1.05142857142857,707,2.02,37.87,-122.27,2.113
2.7372,52,4.44380403458213,1.00576368876081,1424,2.05187319884726,37.87,-122.27,2.102
3.8594,52,4.96296296296296,1.03174603174603,393,2.07936507936508,37.86,-122.28,1.964
3.5625,52,5.34808259587021,1.04129793510325,828,2.44247787610619,37.87,-122.28,1.917
2.2788,52,4.22260273972603,1.02739726027397,571,1.95547945205479,37.87,-122.28,1.823
2.537,44,3.56100981767181,1.05890603085554,1382,1.9382889200561,37.87,-122.29,1.75
2.525,46,3.94704049844237,1.00934579439252,792,2.46728971962617,37.87,-122.29,1.659
1.9946,52,4.4758064516129,1.08602150537634,815,2.19086021505376,37.86,-122.29,1.569
2.8214,52,4.79479768786127,1.0606936416185,788,2.27745664739884,37.86,-122.28,1.643
2.6165,52,5.17441860465116,1.06976744186047,1145,2.66279069767442,37.87,-122.29,1.5
1.9483,50,4.41385435168739,1.07815275310835,1354,2.40497335701599,37.86,-122.29,1.505
1.9327,52,4.56404494382023,1.01123595505618,958,2.15280898876405,37.86,-122.28,1.699
1.9798,49,4.82236842105263,1.09868421052632,1361,2.23848684210526,37.86,-122.28,1.474
2.4167,52,5.00222717149221,1.05122494432071,1005,2.23830734966592,37.85,-122.28,1.527
2.5417,49,4.95652173913044,1.05072463768116,924,2.23188405797102,37.86,-122.27,1.827
3.3906,52,5.58379888268156,1.16480446927374,780,2.17877094972067,37.86,-122.28,1.793
2.5652,52,4.72798742138365,1.08647798742138,1582,2.4874213836478,37.86,-122.28,1.577
2.2845,41,3.89788732394366,0.96830985915493,1213,2.13556338028169,37.86,-122.28,1.531
2.6071,52,4.0749063670412,1.14232209737828,486,1.82022471910112,37.86,-122.27,2.5
3.15,52,4.76571428571429,1.06285714285714,494,2.82285714285714,37.86,-122.27,2.063
2.6914,52,4.84657534246575,1.01917808219178,849,2.32602739726027,37.86,-122.27,2.188
1.8447,52,4.20985401459854,1.06386861313869,1127,2.05656934306569,37.86,-122.27,1.982
1.6307,35,2.96268656716418,1.00114810562572,3276,1.88059701492537,37.86,-122.26,2.536
2.9044,52,4.40428211586902,1.04785894206549,1493,1.88035264483627,37.86,-122.26,2.574
2.9405,52,5.55817378497791,1.09572901325479,1461,2.15169366715759,37.86,-122.26,2.895
3.3893,52,5.36802973977695,1.12267657992565,1253,2.32899628252788,37.86,-122.26,2.417
3.0417,48,4.69063180827887,1.12636165577342,1656,3.6078431372549,37.86,-122.25,4.896
7.0897,52,6.87623762376238,0.945544554455446,514,2.54455445544555,37.86,-122.25,4.462
5.0463,52,5.79322033898305,1.07796610169492,719,2.43728813559322,37.86,-122.25,4.563
1.7652,52,3.53452115812918,0.988864142538976,878,1.9554565701559,37.86,-122.25,3.368
7.8521,52,7.79439252336449,1.05140186915888,517,2.41588785046729,37.86,-122.24,5.00001
9.3959,52,7.51209677419355,0.955645161290323,1366,2.75403225806452,37.85,-122.24,5.00001
5.3794,52,6.86101694915254,1.12372881355932,1316,2.23050847457627,37.86,-122.25,3.769
3.2619,52,4.79205298013245,1.01721854304636,1508,1.99735099337748,37.85,-122.26,3.096
2.7054,52,5.00122699386503,1.12883435582822,1800,2.20858895705522,37.85,-122.27,1.823
2.2431,47,6.37116564417178,1.22699386503068,719,2.20552147239264,37.85,-122.27,1.727
1.9028,50,5.0156862745098,1.17647058823529,675,2.64705882352941,37.85,-122.27,1.508
1.5817,52,5.43801652892562,1.17355371900827,875,2.41046831955923,37.85,-122.27,1.536
2.2841,52,4.35064935064935,1.07792207792208,152,1.97402597402597,37.85,-122.27,1.063
1.3785,47,4.31034482758621,0.962382445141066,843,2.64263322884013,37.85,-122.27,1.423
2.9018,52,4.62121212121212,1.09848484848485,281,2.12878787878788,37.85,-122.28,1.194
1.73,44,5.02450980392157,0.970588235294118,506,2.48039215686275,37.85,-122.28,1.479
2.2625,48,4.42703862660944,1.03862660944206,1054,2.2618025751073,37.85,-122.28,1.329
2.2106,35,4.52173913043478,1.01207729468599,1017,2.45652173913044,37.84,-122.29,1.325
2.6997,52,4.06274509803922,1.06274509803922,1623,2.12156862745098,37.83,-122.28,1.269
4.0018,14,3.58605558264261,1.1740614334471,3100,1.511457825451,37.84,-122.3,1.438
7.8772,52,8.28254847645429,1.04986149584488,947,2.62326869806094,37.83,-122.23,5.00001
11.8603,39,7.91111111111111,0.984126984126984,808,2.56507936507937,37.82,-122.22,5.00001
13.499,42,8.92835820895522,1,1018,3.03880597014925,37.82,-122.22,5.00001
12.2138,52,9.21022727272727,1.03977272727273,1001,2.84375,37.82,-122.23,5.00001
8.1872,52,8.26829268292683,1.03252032520325,1005,2.72357723577236,37.82,-122.23,4.661
12.3804,52,9.12271540469974,1.03394255874674,1192,3.11227154046997,37.82,-122.23,5.00001
5.8948,52,7.74008810572687,1.08370044052863,585,2.57709251101322,37.83,-122.24,4.578
8.1194,52,7.75,0.987341772151899,916,2.89873417721519,37.83,-122.24,4.716
8.7477,52,9,1.1340782122905,556,3.10614525139665,37.82,-122.23,5.00001
6.155,52,7.04807692307692,0.994230769230769,1470,2.82692307692308,37.82,-122.24,3.986
5.883,52,6.21608040201005,1.01256281407035,1104,2.77386934673367,37.82,-122.25,3.407
5.2128,52,5.86293436293436,0.996138996138996,1242,2.3976833976834,37.76,-122.23,2.899
4.7188,52,7.06853582554517,1.00623052959502,805,2.50778816199377,37.76,-122.23,3.353
5.2915,52,8.12345679012346,1.09259259259259,378,2.33333333333333,37.76,-122.23,3.33
2.6411,52,5.17040358744395,1.05381165919283,481,2.15695067264574,37.77,-122.24,2.41
3.3214,52,4.825,1.11875,409,2.55625,37.77,-122.23,1.896
3.6417,52,4.58713136729223,1.03485254691689,885,2.37265415549598,37.77,-122.24,2.063
3.0161,52,4.67372134038801,0.998236331569665,1468,2.58906525573192,37.77,-122.25,2.157
3.1771,52,4.82790697674419,1.02325581395349,482,2.24186046511628,37.77,-122.25,2.102
3.4531,52,5.78409090909091,1.21212121212121,825,3.125,37.77,-122.25,2.088
4.3098,52,5.43670886075949,0.993670886075949,429,2.71518987341772,37.77,-122.25,1.979
3.3438,52,4.66346153846154,1.04326923076923,528,2.53846153846154,37.78,-122.26,2.013
2.9213,52,4.83796296296296,1.10648148148148,496,2.2962962962963,37.78,-122.26,1.908
2.6806,52,5.31320754716981,1.05660377358491,718,2.70943396226415,37.78,-122.27,2.079
3.7708,52,4.61132075471698,0.99622641509434,630,2.37735849056604,37.78,-122.27,2.153
3.9444,45,4.08741258741259,0.91958041958042,723,2.52797202797203,37.78,-122.27,2.129
5.2601,13,4.15637860082305,1.10082304526749,959,1.97325102880658,37.78,-122.27,2.927
